Time,Altitude,Pressure,Velocity,Temperature,Events,Voltages
50.30,11262.01,638.40,-11.2381,91.04, -,9.198755
50.35,11242.18,638.90,-30.14286,91.04, -,9.198755
50.40,11226.32,639.30,-56.57143,91.04, -,9.198755
50.45,11210.47,639.70,-79.2381,91.04, -,9.198755
50.50,11198.59,640.00,-98.14286,91.04, -,9.198755
50.55,11190.67,640.20,-105.6667,91.22, -,9.198755
50.60,11186.71,640.30,-113.2381,91.22, -,9.198755
50.65,11174.83,640.60,-139.6667,91.22, -,9.198755
50.70,11166.92,640.80,-158.5714,91.22, -,9.198755
50.75,11162.96,640.90,-162.3333,91.22, -,9.198755
50.80,11159.01,641.00,-169.9048,91.22, -,9.198755
50.85,11155.05,641.10,-181.2381,91.22, -,9.198755
50.90,11151.1,641.20,-188.8095,91.22, -,9.198755
50.95,11143.19,641.40,-200.1429,91.22, -,9.198755
51.00,11139.24,641.50,-196.3333,91.22, -,9.198755
51.05,11147.15,641.30,-188.8095,91.22, -,9.198755
51.10,11147.15,641.30,-181.2381,91.22, -,9.198755
51.15,11147.15,641.30,-169.8571,91.22, -,9.198755
51.20,11147.15,641.30,-154.7143,91.22, -,9.198755
51.25,11139.24,641.50,-147.0952,91.22, -,9.198755
51.30,11139.24,641.50,-128.1905,91.22, -,9.198755
51.35,11139.24,641.50,-116.8571,91.22, -,9.198755
51.40,11143.19,641.40,-94.19048,91.22, -,9.198755
51.45,11143.19,641.40,-79.09524,91.22, -,9.198755
51.50,11143.19,641.40,-64,91.04, -,9.198755
51.55,11147.15,641.30,-48.90476,91.04, -,9.198755
51.60,11143.19,641.40,-45.14286,91.04, -,9.198755
51.65,11151.1,641.20,-33.85714,91.04, -,9.198755
51.70,11155.05,641.10,-18.80952,91.04, -,9.198755
51.75,11159.01,641.00,-7.523809,91.04, -,9.198755
51.80,11155.05,641.10,-7.523809,91.04, -,9.198755
51.85,11155.05,641.10,-3.761905,91.04, -,9.198755
51.90,11155.05,641.10,0,91.04, -,9.198755
51.95,11147.15,641.30,-3.761905,91.04, -,9.198755
52.00,11139.24,641.50,-3.761905,91.04, -,9.198755
52.05,11135.29,641.60,-3.761905,91.04, -,9.198755
52.10,11131.33,641.70,-15.04762,91.04, -,9.198755
52.15,11127.38,641.80,-18.80952,91.04, -,9.198755
52.20,11127.38,641.80,-18.80952,91.04, -,9.198755
52.25,11123.43,641.90,-22.57143,91.04, -,9.198755
52.30,11123.43,641.90,-15.04762,91.04, -,9.198755
52.35,11123.43,641.90,-15.04762,91.04, -,9.198755
52.40,11119.48,642.00,-18.80952,91.04, -,9.198755
52.45,11119.48,642.00,-22.57143,91.04, -,9.198755
52.50,11115.53,642.10,-26.33333,91.04, -,9.198755
52.55,11107.63,642.30,-33.85714,90.86, -,9.198755
52.60,11099.74,642.50,-45.14286,90.86, -,9.198755
52.65,11091.84,642.70,-48.90476,90.86, -,9.198755
52.70,11080,643.00,-67.71429,90.86, -,9.198755
52.75,11072.11,643.20,-79,90.86, -,9.198755
52.80,11072.11,643.20,-82.7619,90.86, -,9.198755
52.85,11060.28,643.50,-90.28571,90.86, -,9.198755
52.90,11052.4,643.70,-97.80952,90.86, -,9.198755
52.95,11044.52,643.90,-105.3333,90.86, -,9.198755
53.00,11048.46,643.80,-94.04762,90.86, -,9.198755
53.05,11048.46,643.80,-86.52381,90.86, -,9.198755
53.10,11040.58,644.00,-90.28571,90.86, -,9.198755
53.15,11036.64,644.10,-90.28571,90.86, -,9.198755
53.20,11036.64,644.10,-86.52381,90.86, -,9.198755
53.25,11048.46,643.80,-75.28571,90.86, -,9.198755
53.30,11052.4,643.70,-67.7619,90.86, -,9.198755
53.35,11060.28,643.50,-60.23809,90.86, -,9.198755
53.40,11072.11,643.20,-48.95238,90.86, -,9.198755
53.45,11072.11,643.20,-45.19048,90.86, -,9.198755
53.50,11072.11,643.20,-45.19048,90.5, -,9.218203
53.55,11076.06,643.10,-37.66667,90.5, -,9.218203
53.60,11072.11,643.20,-33.90476,90.5, -,9.218203
53.65,11068.17,643.30,-30.14286,90.5, -,9.218203
53.70,11064.23,643.40,-26.38095,90.5, -,9.218203
53.75,11060.28,643.50,-18.85714,90.5, -,9.218203
53.80,11056.34,643.60,-15.09524,90.5, -,9.218203
53.85,11060.28,643.50,-11.33333,90.5, -,9.218203
53.90,11060.28,643.50,-0.04761905,90.5, -,9.218203
53.95,11064.23,643.40,11.2381,90.5, -,9.218203
54.00,11064.23,643.40,18.76191,90.5, -,9.218203
54.05,11064.23,643.40,15,90.5, -,9.218203
54.10,11068.17,643.30,18.76191,90.5, -,9.218203
54.15,11072.11,643.20,30.04762,90.5, -,9.218203
54.20,11072.11,643.20,33.80952,90.5, -,9.218203
54.25,11064.23,643.40,26.28572,90.5, -,9.218203
54.30,11048.46,643.80,0.04761905,90.5, -,9.218203
54.35,11024.82,644.40,-26.23809,90.5, -,9.218203
54.40,11009.07,644.80,-48.76191,90.5, -,9.218203
54.45,10993.33,645.20,-75.04762,90.5, -,9.218203
54.50,10977.6,645.60,-90.04762,90.5, -,9.218203
54.55,10965.8,645.90,-101.2857,90.5, -,9.198755
54.60,10946.15,646.40,-123.7619,90.5, -,9.198755
54.65,10926.52,646.90,-138.7143,90.5, -,9.198755
54.70,10922.59,647.00,-138.6667,90.5, -,9.198755
54.75,10902.97,647.50,-153.5714,90.5, -,9.198755
54.80,10891.2,647.80,-161,90.5, -,9.198755
54.85,10883.36,648.00,-164.7143,90.5, -,9.198755
54.90,10867.68,648.40,-183.4286,90.5, -,9.198755
54.95,10855.93,648.70,-194.619,90.5, -,9.198755
55.00,10844.18,649.00,-209.5714,90.5, -,9.198755
55.05,10836.35,649.20,-217.0476,90.5, -,9.198755
55.10,10828.52,649.40,-224.5238,90.5, -,9.198755
55.15,10820.7,649.60,-235.7143,90.5, -,9.198755
55.20,10820.7,649.60,-239.4762,90.5, -,9.198755
55.25,10828.52,649.40,-232.0476,90.5, -,9.198755
55.30,10832.43,649.30,-220.8095,90.5, -,9.198755
55.35,10828.52,649.40,-209.5238,90.5, -,9.198755
55.40,10824.61,649.50,-190.7143,90.5, -,9.198755
55.45,10828.52,649.40,-172,90.5, -,9.198755
55.50,10832.43,649.30,-153.2857,90.32, -,9.218203
55.55,10820.7,649.60,-149.4762,90.32, -,9.218203
55.60,10808.96,649.90,-149.4286,90.32, -,9.218203
55.65,10808.96,649.90,-130.7143,90.32, -,9.218203
55.70,10816.78,649.70,-104.5714,90.32, -,9.218203
55.75,10828.52,649.40,-89.66666,90.32, -,9.218203
55.80,10836.35,649.20,-63.52381,90.32, -,9.218203
55.85,10832.43,649.30,-56.04762,90.32, -,9.218203
55.90,10801.14,650.10,-78.38095,90.32, -,9.218203
55.95,10765.96,651.00,-96.90476,90.32, -,9.218203
56.00,10746.44,651.50,-104.2857,90.32, -,9.218203
56.05,10746.44,651.50,-93.09524,90.32, -,9.218203
56.10,10750.34,651.40,-81.90476,90.32, -,9.218203
56.15,10746.44,651.50,-78.14286,90.32, -,9.218203
56.20,10742.54,651.60,-74.42857,90.32, -,9.218203
56.25,10773.78,650.80,-44.66667,90.32, -,9.218203
56.30,10824.61,649.50,-3.666667,90.32, -,9.218203
56.35,10785.5,650.50,-44.61905,90.32, -,9.218203
56.40,10726.93,652.00,-96.66666,90.32, -,9.218203
56.45,10730.83,651.90,-89.2381,90.32, -,9.218203
56.50,10754.25,651.30,-70.66666,90.32, -,9.218203
56.55,10746.44,651.50,-81.80952,90.14, -,9.198755
56.60,10785.5,650.50,-33.42857,90.14, -,9.198755
56.65,10812.87,649.80,3.809524,90.14, -,9.198755
56.70,10738.63,651.70,-66.90476,90.14, -,9.198755
56.75,10715.23,652.30,-96.61905,90.14, -,9.198755
56.80,10719.13,652.20,-104.0952,90.14, -,9.198755
56.85,10715.23,652.30,-115.2857,90.14, -,9.198755
56.90,10746.44,651.50,-81.85714,90.14, -,9.198755
56.95,10781.59,650.60,-18.57143,90.14, -,9.198755
57.00,10715.23,652.30,-48.28571,90.14, -,9.198755
57.05,10680.15,653.20,-63.14286,90.14, -,9.198755
57.10,10680.15,653.20,-63.14286,90.14, -,9.198755
57.15,10680.15,653.20,-66.85714,90.14, -,9.198755
57.20,10734.73,651.80,-11.14286,90.14, -,9.198755
57.25,10691.84,652.90,-48.28571,90.14, -,9.198755
57.30,10652.89,653.90,-115.1429,90.14, -,9.198755
57.35,10652.89,653.90,-163.5714,90.14, -,9.198755
57.40,10660.68,653.70,-118.9048,90.14, -,9.198755
57.45,10715.23,652.30,-11.19048,90.14, -,9.198755
57.50,10660.68,653.70,-66.85714,90.14, -,9.198755
57.55,10641.22,654.20,-107.6667,90.14, -,9.198755
57.60,10641.22,654.20,-100.2381,90.14, -,9.198755
57.65,10723.03,652.10,-59.52381,90.14, -,9.198755
57.70,10664.57,653.60,-141.2381,90.14, -,9.198755
57.75,10625.66,654.60,-107.5714,90.14, -,9.198755
57.80,10637.33,654.30,-74.19048,90.14, -,9.198755
57.85,10715.23,652.30,-3.714286,90.14, -,9.198755
57.90,10641.22,654.20,-70.47619,90.14, -,9.198755
57.95,10621.77,654.70,-118.7143,90.14, -,9.198755
58.00,10672.36,653.40,-104,90.14, -,9.198755
58.05,10687.94,653.00,-25.95238,90.14, -,9.198755
58.10,10614,654.90,-62.95238,90.14, -,9.198755
58.15,10621.77,654.70,-55.52381,90.14, -,9.198755
58.20,10723.03,652.10,40.90476,90.14, -,9.198755
58.25,10652.89,653.90,-77.90476,90.14, -,9.198755
58.30,10598.46,655.30,-88.90476,90.14, -,9.198755
58.35,10656.79,653.80,3.761905,90.14, -,9.198755
58.40,10707.43,652.50,52,90.14, -,9.198755
58.45,10598.46,655.30,-59.19048,90.14, -,9.198755
58.50,10586.8,655.60,-122.2381,90.14, -,9.198755
58.55,10691.84,652.90,29.76191,89.96, -,9.198755
58.60,10645.11,654.10,3.809524,89.96, -,9.198755
58.65,10567.39,656.10,-70.19048,89.96, -,9.198755
58.70,10586.8,655.60,-129.619,89.96, -,9.198755
58.75,10649,654.00,-14.71429,89.96, -,9.198755
58.80,10559.63,656.30,-62.80952,89.96, -,9.198755
58.85,10547.99,656.60,-85,89.96, -,9.198755
58.90,10637.33,654.30,-74.09524,89.96, -,9.198755
58.95,10606.23,655.10,-33.23809,89.96, -,9.198755
59.00,10528.6,657.10,-88.66666,89.96, -,9.198755
59.05,10567.39,656.10,-99.90476,89.96, -,9.198755
59.10,10637.33,654.30,-48.14286,89.96, -,9.198755
59.15,10540.23,656.80,-70.19048,89.96, -,9.198755
59.20,10524.72,657.20,-92.38095,89.96, -,9.198755
59.25,10625.66,654.60,-92.66666,89.96, -,9.198755
59.30,10563.51,656.20,-85.04762,89.96, -,9.198755
59.35,10501.48,657.80,-92.28571,89.96, -,9.198755
59.40,10555.75,656.40,-96.19048,89.96, -,9.198755
59.45,10575.15,655.90,-125.9524,89.96, -,9.198755
59.50,10489.86,658.10,-103.4286,89.78, -,9.198755
59.55,10509.22,657.60,-73.90476,89.78, -,9.198755
59.60,10614,654.90,-74.19048,89.78, -,9.198755
59.65,10532.48,657.00,-107.3333,89.78, -,9.198755
59.70,10485.99,658.20,-77.61905,89.78, -,9.198755
59.75,10555.75,656.40,-29.66667,89.78, -,9.198755
59.80,10617.89,654.80,-29.71428,89.78, -,9.198755
59.85,10489.86,658.10,-66.52381,89.78, -,9.198755
59.90,10478.24,658.40,-66.47619,89.78, -,9.198755
59.95,10567.39,656.10,-66.66666,89.78, -,9.198755
60.00,10586.8,655.60,-18.57143,89.78, -,9.198755
60.05,10470.51,658.60,-55.38095,89.78, -,9.198755
60.10,10458.9,658.90,-103.381,89.78, -,9.198755
60.15,10532.48,657.00,-99.90476,89.78, -,9.198755
60.20,10598.46,655.30,55.42857,89.78, -,9.198755
60.25,10462.77,658.80,-59.04762,89.78, -,9.198755
60.30,10443.43,659.30,-173.619,89.78, -,9.198755
60.35,10478.24,658.40,-81.28571,89.78, -,9.198755
60.40,10575.15,655.90,70.09524,89.78, -,9.198755
60.45,10485.99,658.20,-66.47619,89.78, -,9.198755
60.50,10424.11,659.80,-143.9048,89.78, -,9.198755
60.55,10431.84,659.60,-55.28571,89.78, -,9.198755
60.60,10489.86,658.10,-18.47619,89.78, -,9.198755
60.65,10524.72,657.20,-85.04762,89.78, -,9.198755
60.70,10412.52,660.10,-114.2857,89.78, -,9.198755
60.75,10389.35,660.70,-92.04762,89.78, -,9.198755
60.80,10408.66,660.20,-140.0952,89.78, -,9.198755
60.85,10485.99,658.20,-125.619,89.78, -,9.198755
60.90,10416.38,660.00,-69.95238,89.78, -,9.198755
60.95,10377.78,661.00,-95.66666,89.78, -,9.198755
61.00,10393.21,660.60,-165.8571,89.78, -,9.198755
61.05,10462.77,658.80,-118.0952,89.78, -,9.198755
61.10,10424.11,659.80,-44.14286,89.78, -,9.198755
61.15,10358.49,661.50,-95.57143,89.78, -,9.198755
61.20,10370.06,661.20,-154.6667,89.78, -,9.198755
61.25,10435.7,659.50,-155,89.78, -,9.198755
61.30,10400.93,660.40,-58.85714,89.78, -,9.198755
61.35,10350.78,661.70,-88.19048,89.78, -,9.198755
61.40,10358.49,661.50,-114,89.78, -,9.198755
61.45,10412.52,660.10,-154.8095,89.78, -,9.198755
61.50,10381.63,660.90,-99.33334,89.6, -,9.198755
61.55,10331.51,662.20,-88.09524,89.6, -,9.198755
61.60,10339.22,662.00,-88.14286,89.6, -,9.198755
61.65,10393.21,660.60,-91.95238,89.6, -,9.198755
61.70,10366.21,661.30,-150.8571,89.6, -,9.198755
61.75,10319.96,662.50,-88.04762,89.6, -,9.198755
61.80,10331.51,662.20,-55,89.6, -,9.198755
61.85,10389.35,660.70,-18.28572,89.6, -,9.198755
61.90,10370.06,661.20,-110.3333,89.6, -,9.198755
61.95,10312.26,662.70,-99.09524,89.6, -,9.198755
62.00,10319.96,662.50,-55,89.6, -,9.198755
62.05,10366.21,661.30,-25.66667,89.6, -,9.198755
62.10,10377.78,661.00,-80.90476,89.6, -,9.198755
62.15,10296.86,663.10,-121.1429,89.6, -,9.198755
62.20,10296.86,663.10,-58.66667,89.6, -,9.198755
62.25,10304.56,662.90,-62.33333,89.6, -,9.198755
62.30,10331.51,662.20,-99.19048,89.6, -,9.198755
62.35,10343.07,661.90,-55.09524,89.6, -,9.198755
62.40,10277.63,663.60,-69.66666,89.6, -,9.198755
62.45,10262.25,664.00,-91.66666,89.6, -,9.198755
62.50,10258.41,664.10,-146.8095,89.6, -,9.198755
62.55,10266.09,663.90,-110.0476,89.6, -,9.198755
62.60,10300.71,663.00,-29.38095,89.6, -,9.198755
62.65,10266.09,663.90,-69.66666,89.6, -,9.198755
62.70,10227.67,664.90,-157.6667,89.6, -,9.198755
62.75,10231.51,664.80,-128.2857,89.6, -,9.198755
62.80,10231.51,664.80,-84.2381,89.6, -,9.198755
62.85,10258.41,664.10,-69.61905,89.6, -,9.198755
62.90,10254.56,664.20,-128.381,89.6, -,9.198755
62.95,10212.32,665.30,-150.2381,89.6, -,9.198755
63.00,10216.15,665.20,-91.52381,89.6, -,9.198755
63.05,10212.32,665.30,-102.5238,89.6, -,9.198755
63.10,10231.51,664.80,-128.2857,89.6, -,9.198755
63.15,10227.67,664.90,-142.9524,89.6, -,9.198755
63.20,10193.13,665.80,-98.80952,89.6, -,9.198755
63.25,10196.97,665.70,-95.14286,89.6, -,9.198755
63.30,10193.13,665.80,-106.1429,89.6, -,9.198755
63.35,10235.35,664.70,-91.61905,89.6, -,9.198755
63.40,10204.64,665.50,-131.8571,89.6, -,9.198755
63.45,10177.79,666.20,-95.09524,89.6, -,9.198755
63.50,10181.63,666.10,-76.7619,89.42, -,9.218203
63.55,10212.32,665.30,-43.85714,89.42, -,9.218203
63.60,10235.35,664.70,-29.23809,89.42, -,9.218203
63.65,10173.96,666.30,-120.6667,89.42, -,9.218203
63.70,10170.13,666.40,-91.38095,89.42, -,9.218203
63.75,10173.96,666.30,-51.14286,89.42, -,9.218203
63.80,10250.72,664.30,18.28572,89.42, -,9.218203
63.85,10200.81,665.60,-29.23809,89.42, -,9.218203
63.90,10147.14,667.00,-105.9524,89.42, -,9.218203
63.95,10147.14,667.00,-102.2857,89.42, -,9.218203
64.00,10162.47,666.60,-47.47619,89.42, -,9.218203
64.05,10273.78,663.70,54.85714,89.42, -,9.218203
64.10,10212.32,665.30,0,89.42, -,9.218203
64.15,10147.14,667.00,-80.38095,89.42, -,9.218203
64.20,10143.31,667.10,-80.38095,89.42, -,9.218203
64.25,10135.65,667.30,-54.76191,89.42, -,9.218203
64.30,10189.3,665.90,-7.333333,89.42, -,9.218203
64.35,10285.32,663.40,87.7619,89.42, -,9.218203
64.40,10216.15,665.20,-18.28572,89.42, -,9.218203
64.45,10131.82,667.40,-69.38095,89.42, -,9.218203
64.50,10120.34,667.70,-54.76191,89.42, -,9.218203
64.55,10120.34,667.70,-58.42857,89.24, -,9.198755
64.60,10108.87,668.00,-98.61905,89.24, -,9.198755
64.65,10170.13,666.40,-62.23809,89.24, -,9.198755
64.70,10266.09,663.90,87.61905,89.24, -,9.198755
64.75,10200.81,665.60,29.09524,89.24, -,9.198755
64.80,10105.04,668.10,-65.7619,89.24, -,9.198755
64.85,10078.28,668.80,-164.3333,89.24, -,9.198755
64.90,10074.46,668.90,-120.4286,89.24, -,9.198755
64.95,10074.46,668.90,-69.33334,89.24, -,9.198755
65.00,10082.1,668.70,-62.04762,89.24, -,9.198755
65.05,10181.63,666.10,18.19048,89.24, -,9.198755
65.10,10231.51,664.80,-40.28571,89.24, -,9.198755
65.15,10108.87,668.00,-98.57143,89.24, -,9.198755
65.20,10047.72,669.60,-94.71429,89.24, -,9.198755
65.25,10051.54,669.50,-87.42857,89.24, -,9.198755
65.30,10055.36,669.40,-76.52381,89.24, -,9.198755
65.35,10043.9,669.70,-138.5238,89.24, -,9.198755
65.40,10093.57,668.40,-182.6667,89.24, -,9.198755
65.45,10193.13,665.80,-22,89.24, -,9.198755
65.50,10150.97,666.90,18.19048,89.06, -,9.198755
65.55,10040.09,669.80,-76.47619,89.06, -,9.198755
65.60,10009.57,670.60,-105.5238,89.06, -,9.198755
65.65,10021.01,670.30,-83.66666,89.06, -,9.198755
65.70,10036.27,669.90,-127.4762,89.06, -,9.198755
65.75,10043.9,669.70,-211.5714,89.06, -,9.198755
65.80,10135.65,667.30,-62,89.06, -,9.198755
65.85,10170.13,666.40,62,89.06, -,9.198755
65.90,10047.72,669.60,-29.09524,89.06, -,9.198755
65.95,10001.94,670.80,-69.09524,89.06, -,9.198755
66.00,10005.75,670.70,-65.47619,89.06, -,9.198755
66.05,10013.38,670.50,-65.47619,89.06, -,9.198755
66.10,10013.38,670.50,-160.2857,89.06, -,9.198755
66.15,10112.69,667.90,-113.2381,89.06, -,9.198755
66.20,10170.13,666.40,58.28571,89.06, -,9.198755
66.25,10082.1,668.70,32.66667,89.06, -,9.198755
66.30,10001.94,670.80,-47.28571,89.06, -,9.198755
66.35,9967.647,671.70,-83.57143,89.06, -,9.198755
66.40,9975.265,671.50,-65.42857,89.06, -,9.198755
66.45,9982.885,671.30,-105.4762,89.06, -,9.198755
66.50,9982.885,671.30,-200.2857,89.06, -,9.198755
66.55,9994.316,671.00,-149.2381,89.06, -,9.198755
66.60,10082.1,668.70,40,89.06, -,9.198755
66.65,10139.48,667.20,123.7143,89.06, -,9.198755
66.70,10059.18,669.30,36.33333,89.06, -,9.198755
66.75,9963.84,671.80,-69,89.06, -,9.198755
66.80,9925.786,672.80,-112.5238,89.06, -,9.198755
66.85,9918.18,673.00,-207.1429,89.06, -,9.198755
66.90,9918.18,673.00,-239.9524,89.06, -,9.198755
66.95,9925.786,672.80,-116.1429,89.06, -,9.198755
67.00,9956.226,672.00,-43.52381,89.06, -,9.198755
67.05,10059.18,669.30,50.90476,89.06, -,9.198755
67.10,10066.82,669.10,50.90476,89.06, -,9.198755
67.15,9956.226,672.00,-54.42857,89.06, -,9.198755
67.20,9883.978,673.90,-217.8095,89.06, -,9.198755
67.25,9883.978,673.90,-272.5238,89.06, -,9.198755
67.30,9906.776,673.30,-166.9524,89.06, -,9.198755
67.35,9918.18,673.00,-79.7619,89.06, -,9.198755
67.40,9960.031,671.90,-7.238095,89.06, -,9.198755
67.45,10040.09,669.80,61.76191,89.06, -,9.198755
67.50,9941.001,672.40,-39.85714,88.88, -,9.198755
67.55,9876.384,674.10,-101.381,88.88, -,9.198755
67.60,9876.384,674.10,-112.2857,88.88, -,9.198755
67.65,9887.777,673.80,-185.0476,88.88, -,9.198755
67.70,9971.457,671.60,-160,88.88, -,9.198755
67.75,10005.75,670.70,-50.85714,88.88, -,9.198755
67.80,9895.376,673.60,-65.19048,88.88, -,9.198755
67.85,9853.607,674.70,-68.71429,88.88, -,9.198755
67.90,9857.404,674.60,-57.85714,88.88, -,9.198755
67.95,9891.575,673.70,-25.33333,88.88, -,9.198755
68.00,9994.316,671.00,65.28571,88.88, -,9.198755
68.05,9937.197,672.50,-18.09524,88.88, -,9.198755
68.10,9842.227,675.00,-206.5714,88.88, -,9.198755
68.15,9827.058,675.40,-228.2857,88.88, -,9.198755
68.20,9838.435,675.10,-112.0952,88.88, -,9.198755
68.25,9857.404,674.60,-25.23809,88.88, -,9.198755
68.30,9948.612,672.20,61.61905,88.88, -,9.198755
68.35,9956.226,672.00,47.14286,88.88, -,9.198755
68.40,9861.198,674.50,-54.23809,88.88, -,9.198755
68.45,9804.318,676.00,-148.2857,88.88, -,9.198755
68.50,9815.686,675.70,-213.7143,88.88, -,9.198755
68.55,9827.058,675.40,-108.5238,88.88, -,9.237651
68.60,9857.404,674.60,-18.09524,88.88, -,9.237651
68.65,9933.394,672.60,54.28571,88.88, -,9.237651
68.70,9910.576,673.20,21.71428,88.88, -,9.237651
68.75,9830.851,675.30,-133.9524,88.88, -,9.237651
68.80,9785.382,676.50,-209.9048,88.88, -,9.237651
68.85,9762.673,677.10,-126.381,88.88, -,9.237651
68.90,9766.456,677.00,-83,88.88, -,9.237651
68.95,9774.025,676.80,-79.42857,88.88, -,9.237651
69.00,9770.239,676.90,-115.5714,88.88, -,9.237651
69.05,9800.531,676.10,-184.5714,88.88, -,9.237651
69.10,9827.058,675.40,-104.9048,88.88, -,9.237651
69.15,9781.597,676.60,-57.76191,88.88, -,9.237651
69.20,9732.417,677.90,-90.19048,88.88, -,9.237651
69.25,9721.08,678.20,-111.8571,88.88, -,9.237651
69.30,9732.417,677.90,-119.0952,88.88, -,9.237651
69.35,9736.198,677.80,-202.3333,88.88, -,9.237651
69.40,9747.541,677.50,-198.7619,88.88, -,9.237651
69.45,9766.456,677.00,-90.2381,88.88, -,9.237651
69.50,9732.417,677.90,-68.47619,88.7, -,9.218203
69.55,9698.417,678.80,-111.6667,88.7, -,9.218203
69.60,9709.746,678.50,-111.6667,88.7, -,9.218203
69.65,9709.746,678.50,-140.5714,88.7, -,9.218203
69.70,9736.198,677.80,-187.7619,88.7, -,9.218203
69.75,9747.541,677.50,-155.2381,88.7, -,9.218203
69.80,9694.64,678.90,-129.6667,88.7, -,9.218203
69.85,9683.316,679.20,-97.14286,88.7, -,9.218203
69.90,9690.866,679.00,-68.33334,88.7, -,9.218203
69.95,9713.522,678.40,-50.38095,88.7, -,9.218203
70.00,9781.597,676.60,7.238095,88.7, -,9.218203
70.05,9747.541,677.50,-21.57143,88.7, -,9.218203
70.10,9671.996,679.50,-122.381,88.7, -,9.218203
70.15,9675.769,679.40,-144.0952,88.7, -,9.218203
70.20,9679.543,679.30,-97.2381,88.7, -,9.218203
70.25,9705.971,678.60,-25.19048,88.7, -,9.218203
70.30,9755.106,677.30,32.42857,88.7, -,9.218203
70.35,9713.522,678.40,-18,88.7, -,9.218203
70.40,9653.139,680.00,-79.14286,88.7, -,9.218203
70.45,9653.139,680.00,-89.95238,88.7, -,9.218203
70.50,9660.681,679.80,-100.7619,88.7, -,9.218203
70.55,9668.225,679.60,-61.14286,88.52, -,9.198755
70.60,9743.761,677.60,43.19048,88.52, -,9.198755
70.65,9747.541,677.50,36,88.52, -,9.198755
70.70,9675.769,679.40,-32.33333,88.52, -,9.198755
70.75,9626.755,680.70,-104.1905,88.52, -,9.198755
70.80,9619.221,680.90,-122.1905,88.52, -,9.198755
70.85,9630.524,680.60,-61.04762,88.52, -,9.198755
70.90,9630.524,680.60,-50.28571,88.52, -,9.198755
70.95,9622.989,680.80,-64.66666,88.52, -,9.198755
71.00,9668.225,679.60,-43.14286,88.52, -,9.198755
71.05,9736.198,677.80,-43.23809,88.52, -,9.198755
71.10,9721.08,678.20,-25.19048,88.52, -,9.198755
71.15,9653.139,680.00,-17.95238,88.52, -,9.198755
71.20,9600.395,681.40,-71.7619,88.52, -,9.198755
71.25,9585.343,681.80,-89.66666,88.52, -,9.198755
71.30,9592.868,681.60,-107.6667,88.52, -,9.198755
71.35,9604.16,681.30,-143.7143,88.52, -,9.198755
71.40,9592.868,681.60,-114.8571,88.52, -,9.198755
71.45,9581.579,681.90,-68.09524,88.52, -,9.198755
71.50,9645.598,680.20,-7.142857,88.34, -,9.198755
71.55,9705.971,678.60,43.14286,88.34, -,9.198755
71.60,9656.908,679.90,-10.7619,88.34, -,9.198755
71.65,9574.058,682.10,-161.619,88.34, -,9.198755
71.70,9543.981,682.90,-193.9048,88.34, -,9.198755
71.75,9555.258,682.60,-114.8095,88.34, -,9.198755
71.80,9570.295,682.20,-53.80952,88.34, -,9.198755
71.85,9547.74,682.80,-68.09524,88.34, -,9.198755
71.90,9570.295,682.20,-57.38095,88.34, -,9.198755
71.95,9664.451,679.70,32.28571,88.34, -,9.198755
72.00,9649.369,680.10,25.09524,88.34, -,9.198755
72.05,9566.536,682.30,-96.90476,88.34, -,9.198755
72.10,9517.691,683.60,-208.1429,88.34, -,9.198755
72.15,9513.936,683.70,-197.3333,88.34, -,9.198755
72.20,9521.445,683.50,-125.4762,88.34, -,9.198755
72.25,9521.445,683.50,-75.2381,88.34, -,9.198755
72.30,9502.676,684.00,-78.7619,88.34, -,9.198755
72.35,9600.395,681.40,7.095238,88.34, -,9.198755
72.40,9668.225,679.60,60.95238,88.34, -,9.198755
72.45,9559.016,682.50,-32.28571,88.34, -,9.198755
72.50,9491.421,684.30,-85.90476,88.34, -,9.198755
72.55,9491.421,684.30,-146.8571,88.34, -,9.198755
72.60,9506.428,683.90,-190.0476,88.34, -,9.198755
72.65,9495.171,684.20,-154.0476,88.34, -,9.198755
72.70,9559.016,682.50,-14.33333,88.34, -,9.198755
72.75,9645.598,680.20,96.80952,88.34, -,9.198755
72.80,9570.295,682.20,14.33333,88.34, -,9.198755
72.85,9480.169,684.60,-85.85714,88.34, -,9.198755
72.90,9465.172,685.00,-78.66666,88.34, -,9.198755
72.95,9468.92,684.90,-96.57143,88.34, -,9.198755
73.00,9472.67,684.80,-182.6667,88.34, -,9.198755
73.05,9476.418,684.70,-164.7143,88.34, -,9.198755
73.10,9570.295,682.20,3.619048,88.34, -,9.198755
73.15,9626.755,680.70,103.9048,88.34, -,9.198755
73.20,9525.199,683.40,10.7619,88.34, -,9.198755
73.25,9442.691,685.60,-74.95238,88.34, -,9.198755
73.30,9423.97,686.10,-92.7619,88.34, -,9.198755
73.35,9438.945,685.70,-60.61905,88.34, -,9.198755
73.40,9442.691,685.60,-150.0952,88.34, -,9.198755
73.45,9461.425,685.10,-196.8571,88.34, -,9.198755
73.50,9581.579,681.90,21.57143,88.34, -,9.218203
73.55,9581.579,681.90,85.95238,88.34, -,9.218203
73.60,9468.92,684.90,-21.33333,88.34, -,9.218203
73.65,9408.999,686.50,-92.66666,88.34, -,9.218203
73.70,9397.776,686.80,-92.61905,88.34, -,9.218203
73.75,9397.776,686.80,-153.4286,88.34, -,9.218203
