high_g_x,high_g_y,high_g_z,high_g_y,time,high_g_y,high_g_y,accel,high_g_y,alt,high_g_y,velo,high_g_y,high_g_y,bmx_x_accel,bmx_y_accel,bmx_z_accel,cpu_temp,real_temp,baro_height,gps_height,gps_satCount,gps_lat,gps_lon,gps_ascent,gps_groundSpeed,telemetrum_board.arm_status,telemetrum_board.current,telemetrum_board.voltage,stratologger_board.arm_status,stratologger_board.current,stratologger_board.voltage,camera_board.arm_status,camera_board.current,camera_board.voltage,v3_rail_voltage,v5_rail_voltage,mainBatteryVoltage,mainBatteryTemperature
-0.156906396,-0.470719188,0.156906396,-0.470719188,20.43709946,-0.470719188,-0.470719188,-0.470719188,-0.470719188,4.366366386,-0.470719188,3.363397598,-0.470719188,-0.470719188,0.225499913,-9.683935165,-0.7249493,53.5340004,41.50527573,4.366366386,-2.624799967,0,32.94288635,-106.9146576,3.363397598,0.097999997,1,36.77010345,4.139104843,1,0.025346994,8.193160057,1,397.4095154,4.982264996,3.320730209,5.033470154,14.51119232,36.26836014
-0.274586201,-0.431492597,0.431492597,-0.431492597,20.63000488,-0.431492597,-0.431492597,-0.431492597,-0.431492597,7.818412304,-0.431492597,3.363397598,-0.431492597,-0.431492597,0.257201493,-9.668383598,-0.788352489,54.0719986,41.52307129,7.818412304,-2.624799967,0,32.94288635,-106.9146576,3.363397598,0.097999997,1,36.77010345,4.139104843,1,45.10759735,8.196247101,1,397.4095154,4.982264996,3.320730209,5.033470154,14.51119232,36.26836014
-0.196133003,-0.588398993,0.431492597,-0.588398993,20.86575317,-0.588398993,-0.588398993,-0.588398993,-0.588398993,13.84115696,-0.588398993,3.363397598,-0.588398993,-0.588398993,0.217724055,-9.67017746,-0.786558032,54.0719986,41.52896118,13.84115696,-2.624799967,0,32.94288635,-106.9146576,3.363397598,0.097999997,1,36.77010345,4.139104843,1,45.10759735,8.196247101,1,397.4095154,4.982264996,3.320835829,5.039184093,14.55647469,36.23762512
-0.078453198,-0.627625585,0.353039414,-0.627625585,21.05793762,-0.627625585,-0.627625585,-0.627625585,-0.627625585,11.27928925,-0.627625585,3.363397598,-0.627625585,-0.627625585,0.213537052,-9.680346489,-0.720762312,54.0719986,41.50743484,11.27928925,-2.624799967,0,32.94288635,-106.9146576,3.363397598,0.097999997,1,38.74815369,4.136793137,1,45.10759735,8.196247101,1,397.4095154,4.982264996,3.320835829,5.039184093,14.55647469,36.23762512
-0.117679797,-0.706078827,0.392266005,-0.706078827,21.25805092,-0.706078827,-0.706078827,-0.706078827,-0.706078827,9.523655891,-0.706078827,3.363397598,-0.706078827,-0.706078827,0.212938905,-9.664794922,-0.808689356,54.0719986,41.5109024,9.523655891,-2.624799967,0,32.94288635,-106.9146576,3.363397598,0.097999997,1,38.74815369,4.136793137,1,45.10759735,8.196247101,1,449.5191345,4.98079586,3.320835829,5.039184093,14.55647469,36.23762512
0,-0.823758602,0.353039414,-0.823758602,21.44856644,-0.823758602,-0.823758602,-0.823758602,-0.823758602,8.769813538,-0.823758602,3.363397598,-0.823758602,-0.823758602,0.263182908,-9.667186737,-0.747080624,54.0719986,41.51737976,8.769813538,-2.624799967,0,32.94288635,-106.9146576,3.363397598,0.097999997,1,38.74815369,4.136793137,1,0.202737242,8.195313454,1,449.5191345,4.98079586,3.320835829,5.039184093,14.55647469,36.23762512
-0.156906396,-0.706078827,0.117679797,-0.706078827,21.63476753,-0.706078827,-0.706078827,-0.706078827,-0.706078827,5.733791351,-0.706078827,3.363397598,-0.706078827,-0.706078827,0.245836779,-9.643859863,-0.796726465,54.0719986,41.52130508,5.733791351,-2.624799967,0,32.94288635,-106.9146576,3.363397598,0.097999997,1,38.74815369,4.136793137,1,0.202737242,8.195313454,1,449.5191345,4.98079586,3.320835829,5.039184093,14.55647469,36.23762512
-0.235359594,-0.549172401,0.274586201,-0.549172401,21.79346657,-0.549172401,-0.549172401,-0.549172401,-0.549172401,10.91309261,-0.549172401,3.363397598,-0.549172401,-0.549172401,0.204564899,-9.668383598,-0.763230443,54.0719986,41.51050949,10.91309261,-2.624799967,0,32.94288635,-106.9146576,3.363397598,0.097999997,1,38.74815369,4.136793137,1,0.202737242,8.195313454,1,449.5191345,4.98079586,3.320835829,5.039184093,14.55647469,36.23762512
-0.235359594,-0.392266005,0.156906396,-0.392266005,21.98476219,-0.392266005,-0.392266005,-0.392266005,-0.392266005,5.410394192,-0.392266005,3.363397598,-0.392266005,-0.392266005,0.221911058,-9.667785645,-0.790146887,54.0719986,41.52176285,5.410394192,-2.624799967,0,32.94288635,-106.9146576,3.363397598,0.097999997,1,38.74815369,4.136793137,1,0,8.188407898,1,449.5191345,4.98079586,3.320835829,5.039184093,14.55647469,36.23762512
-0.156906396,-0.588398993,0.196133003,-0.588398993,22.15071106,-0.588398993,-0.588398993,-0.588398993,-0.588398993,10.88064003,-0.588398993,3.363397598,-0.588398993,-0.588398993,0.271556914,-9.663598061,-0.769211888,53.5340004,41.52745438,10.88064003,-2.624799967,0,32.94288635,-106.9146576,3.363397598,0.097999997,1,38.74815369,4.136793137,1,0,8.188407898,1,449.5191345,4.98079586,3.320835829,5.039184093,14.55647469,36.23762512
0,-0.666852176,-0.117679797,-0.666852176,22.38415718,-0.666852176,-0.666852176,-0.666852176,-0.666852176,6.521201611,-0.666852176,3.363397598,-0.666852176,-0.666852176,0.230285048,-9.686327934,-0.758445323,54.0719986,41.54413986,6.521201611,-2.624799967,0,32.94288635,-106.9146576,3.363397598,0.097999997,1,38.74815369,4.136793137,1,0,8.188407898,1,449.5191345,4.98079586,3.321153164,5.039037704,14.55525112,36.28388214
0,-0.313812792,0.078453198,-0.313812792,22.54319572,-0.313812792,-0.313812792,-0.313812792,-0.313812792,5.46375227,-0.313812792,3.363397598,-0.313812792,-0.313812792,0.207555622,-9.658214569,-0.784165502,54.0719986,41.50717163,5.46375227,-2.624799967,0,32.94288635,-106.9146576,3.363397598,0.097999997,1,38.74815369,4.136793137,1,0,8.188407898,1,449.5191345,4.98079586,3.321153164,5.039037704,14.55525112,36.28388214
-0.353039414,-0.392266005,0.156906396,-0.392266005,22.73712921,-0.392266005,-0.392266005,-0.392266005,-0.392266005,6.723788261,-0.392266005,3.363397598,-0.392266005,-0.392266005,0.241649777,-9.67376709,-0.758445323,54.0719986,41.52961349,6.723788261,-2.624799967,0,32.94288635,-106.9146576,3.363397598,0.097999997,1,38.14358521,4.14467907,1,0,8.188407898,1,449.5191345,4.98079586,3.321153164,5.039037704,14.55525112,36.28388214
-0.078453198,-0.784532011,0.235359594,-0.784532011,22.89775467,-0.784532011,-0.784532011,-0.784532011,-0.784532011,12.62853432,-0.784532011,3.363397598,-0.784532011,-0.784532011,0.25660336,-9.649841309,-0.810483754,54.0719986,41.53065872,12.62853432,-2.624799967,0,32.94288635,-106.9146576,3.363397598,0.097999997,1,38.14358521,4.14467907,1,0,8.188407898,1,449.5191345,4.98079586,3.321153164,5.039037704,14.55525112,36.28388214
-0.156906396,-0.666852176,0.392266005,-0.666852176,23.09493256,-0.666852176,-0.666852176,-0.666852176,-0.666852176,9.60644722,-0.666852176,3.363397598,-0.666852176,-0.666852176,0.196789041,-9.661804199,-0.788352489,54.0719986,41.54204559,9.60644722,-2.624799967,0,32.94288635,-106.9146576,3.363397598,0.097999997,1,36.5975647,4.137317181,1,0,8.188407898,1,449.5191345,4.98079586,3.321153164,5.039037704,14.55525112,36.28388214
-0.039226599,-0.666852176,0.353039414,-0.666852176,23.26128387,-0.666852176,-0.666852176,-0.666852176,-0.666852176,11.84947395,-0.666852176,3.363397598,-0.666852176,-0.666852176,0.238060921,-9.656420708,-0.7554546,54.0719986,41.51528549,11.84947395,-2.624799967,11,32.94288635,-106.9146576,3.363397598,0.097999997,1,36.5975647,4.137317181,1,0,8.188407898,1,449.5191345,4.98079586,3.321153164,5.039037704,14.55525112,36.28388214
0,-0.666852176,0.353039414,-0.666852176,23.44749641,-0.666852176,-0.666852176,-0.666852176,-0.666852176,5.46780777,-0.666852176,3.363397598,-0.666852176,-0.666852176,0.229686916,-9.667785645,-0.787754357,54.0719986,41.53733444,5.46780777,-2.624799967,0,32.94288635,-106.9146576,3.363397598,0.097999997,1,38.01686096,4.137575626,1,0,8.188407898,1,449.5191345,4.98079586,3.321153164,5.039037704,14.55525112,36.28388214
-0.235359594,-0.431492597,0.196133003,-0.431492597,23.60849571,-0.431492597,-0.431492597,-0.431492597,-0.431492597,6.086403847,-0.431492597,3.363397598,-0.431492597,-0.431492597,0.208153769,-9.648046494,-0.763230443,54.0719986,41.5170517,6.086403847,-2.624799967,0,32.94288635,-106.9146576,3.363397598,0.097999997,1,38.01686096,4.137575626,1,0,8.188407898,1,449.5191345,4.98079586,3.321153164,5.039037704,14.55525112,36.28388214
-0.078453198,-0.666852176,0.156906396,-0.666852176,23.84416199,-0.666852176,-0.666852176,-0.666852176,-0.666852176,5.359307289,-0.666852176,3.363397598,-0.666852176,-0.666852176,0.227892488,-9.660009384,-0.794333875,54.0719986,41.53910065,5.359307289,-2.624799967,0,32.94288635,-106.9146576,3.363397598,0.097999997,1,38.01686096,4.137575626,1,0,8.188407898,1,449.5191345,4.98079586,3.321100235,5.03874445,14.5540266,36.572052
-0.117679797,-0.392266005,0.078453198,-0.392266005,24.0083828,-0.392266005,-0.392266005,-0.392266005,-0.392266005,10.03863525,-0.392266005,3.363397598,-0.392266005,-0.392266005,0.250621915,-9.655822754,-0.766819298,54.0719986,41.51208115,10.03863525,-2.624799967,0,32.94288635,-106.9146576,3.363397598,0.097999997,1,38.01686096,4.137575626,1,0,8.188407898,1,449.5191345,4.98079586,3.321100235,5.03874445,14.5540266,36.572052
-0.235359594,-0.706078827,0.196133003,-0.706078827,24.20775223,-0.706078827,-0.706078827,-0.706078827,-0.706078827,7.381233692,-0.706078827,3.363397598,-0.706078827,-0.706078827,0.231481344,-9.663000107,-0.787754357,54.0719986,41.51332474,7.381233692,-2.624799967,0,32.94288635,-106.9146576,3.363397598,0.097999997,1,38.01686096,4.137575626,1,0.050688341,8.188528061,1,449.5191345,4.98079586,3.321100235,5.03874445,14.5540266,36.572052
-0.156906396,-0.627625585,0.313812792,-0.627625585,24.4421196,-0.627625585,-0.627625585,-0.627625585,-0.627625585,0.078728408,-0.627625585,3.363397598,-0.627625585,-0.627625585,0.205761194,-9.652233124,-0.781772912,54.0719986,41.51495743,0.078728408,-2.624799967,0,32.94288635,-106.9146576,3.363397598,0.097999997,1,38.01686096,4.137575626,1,0.050688341,8.188528061,1,449.5191345,4.98079586,3.318510294,5.034934998,14.54668331,36.22631073
-0.196133003,-0.235359594,0.196133003,-0.235359594,24.60212135,-0.235359594,-0.235359594,-0.235359594,-0.235359594,10.67418385,-0.235359594,3.363397598,-0.235359594,-0.235359594,0.22011663,-9.664794922,-0.769810021,54.0719986,41.51037979,10.67418385,-2.624799967,0,32.94288635,-106.9146576,3.363397598,0.097999997,1,38.01686096,4.137575626,1,0.050688341,8.188528061,1,449.5191345,4.98079586,3.318510294,5.034934998,14.54668331,36.22631073
-0.392266005,-0.313812792,0.196133003,-0.313812792,24.79431534,-0.313812792,-0.313812792,-0.313812792,-0.313812792,4.913005352,-0.313812792,3.363397598,-0.313812792,-0.313812792,0.235668346,-9.666588783,-0.818259597,54.61000061,41.53536987,4.913005352,-2.624799967,0,32.94288635,-106.9146576,3.363397598,0.097999997,1,38.01686096,4.137575626,1,0,8.181213379,1,449.5191345,4.98079586,3.318510294,5.034934998,14.54668331,36.22631073
-0.156906396,-0.50994581,0.156906396,-0.50994581,25.02746582,-0.50994581,-0.50994581,-0.50994581,-0.50994581,5.941551685,-0.50994581,3.363397598,-0.50994581,-0.50994581,0.207555622,-9.669579506,-0.784763634,53.5340004,41.53641891,5.941551685,-2.624799967,0,32.94288635,-106.9146576,3.363397598,0.097999997,1,38.01686096,4.137575626,1,0,8.181213379,1,449.5191345,4.98079586,3.319884539,5.037279129,14.55769825,36.49380493
-0.156906396,-0.549172401,0.235359594,-0.549172401,25.19616508,-0.549172401,-0.549172401,-0.549172401,-0.549172401,7.887493134,-0.549172401,3.363397598,-0.549172401,-0.549172401,0.201574191,-9.662402153,-0.812278211,54.0719986,41.51665878,7.887493134,-1.968600035,0,32.94288635,-106.9146576,3.363397598,0.017000001,1,38.01686096,4.137575626,1,0,8.181213379,1,449.5191345,4.98079586,3.319884539,5.037279129,14.55769825,36.49380493
-0.117679797,-0.235359594,0.235359594,-0.235359594,25.38665581,-0.235359594,-0.235359594,-0.235359594,-0.235359594,4.838709831,-0.235359594,3.363397598,-0.235359594,-0.235359594,0.2141352,-9.661804199,-0.779380322,54.0719986,41.51698685,4.838709831,-1.968600035,0,32.94288635,-106.9146576,3.363397598,0.017000001,1,38.01686096,4.137575626,1,0,8.189513206,1,449.5191345,4.98079586,3.319884539,5.037279129,14.55769825,36.49380493
0.039226599,-0.431492597,-0.078453198,-0.431492597,25.62729836,-0.431492597,-0.431492597,-0.431492597,-0.431492597,10.6967001,-0.431492597,3.363397598,-0.431492597,-0.431492597,0.24822934,-9.676757813,-0.750669479,54.0719986,41.53183746,10.6967001,-1.968600035,0,32.94288635,-106.9146576,3.363397598,0.017000001,1,38.01686096,4.137575626,1,0,8.189513206,1,449.5191345,4.98079586,3.317030191,5.034202576,14.5295496,36.21544266
-0.039226599,-0.549172401,0.039226599,-0.549172401,25.78259659,-0.549172401,-0.549172401,-0.549172401,-0.549172401,1.9498806,-0.549172401,3.363397598,-0.549172401,-0.549172401,0.230883196,-9.67017746,-0.784165502,54.0719986,41.50089264,1.9498806,-1.968600035,0,32.94288635,-106.9146576,3.363397598,0.017000001,1,38.01686096,4.137575626,1,0,8.189513206,1,449.5191345,4.98079586,3.317030191,5.034202576,14.5295496,36.21544266
-0.353039414,-0.50994581,0.353039414,-0.50994581,26.01727295,-0.50994581,-0.50994581,-0.50994581,-0.50994581,12.60020351,-0.50994581,3.363397598,-0.50994581,-0.50994581,0.242247909,-9.664196014,-0.771604478,54.0719986,41.53157806,12.60020351,-1.968600035,0,32.94288635,-106.9146576,3.363397598,0.017000001,1,38.01686096,4.137575626,1,0,8.189513206,1,449.5191345,4.98079586,3.321417332,5.039037704,14.55647469,36.26660919
-0.156906396,-0.706078827,0.313812792,-0.706078827,26.25915718,-0.706078827,-0.706078827,-0.706078827,-0.706078827,4.586535931,-0.706078827,3.363397598,-0.706078827,-0.706078827,0.2141352,-9.646252632,-0.809287488,54.0719986,41.50965881,4.586535931,-1.968600035,0,32.94288635,-106.9146576,3.363397598,0.017000001,1,38.01686096,4.137575626,1,0,8.189513206,1,449.5191345,4.98079586,3.321998835,5.039184093,14.55647469,36.28271484
-0.235359594,-0.784532011,0.549172401,-0.784532011,26.44730568,-0.784532011,-0.784532011,-0.784532011,-0.784532011,10.64310074,-0.784532011,3.496094227,-0.784532011,-0.784532011,0.22250919,-9.65941143,-0.770408213,54.0719986,41.51155853,10.64310074,-1.968600035,0,32.94288635,-106.9146576,3.496094227,0.017000001,1,38.01686096,4.137575626,1,0.202808231,8.191142082,1,449.5191345,4.98079586,3.321998835,5.039184093,14.55647469,36.28271484
-0.313812792,-0.50994581,0.196133003,-0.50994581,26.74507523,-0.50994581,-0.50994581,-0.50994581,-0.50994581,8.773036957,-0.50994581,3.496094227,-0.50994581,-0.50994581,0.237462774,-9.668981552,-0.80031532,54.61000061,41.51123047,8.773036957,-1.968600035,0,32.94288635,-106.9146576,3.496094227,0.017000001,1,38.01686096,4.137575626,1,0.202808231,8.191142082,1,408.3543701,4.980813026,3.321998835,5.039184093,14.55647469,36.28271484
-0.196133003,-0.627625585,0.313812792,-0.627625585,26.94703674,-0.627625585,-0.627625585,-0.627625585,-0.627625585,6.858052254,-0.627625585,3.496094227,-0.627625585,-0.627625585,0.230285048,-9.676757813,-0.769211888,54.0719986,41.49794769,6.858052254,-1.968600035,0,32.94288635,-106.9146576,3.496094227,0.017000001,1,39.26874161,4.142440319,1,0.202808231,8.191142082,1,408.3543701,4.980813026,3.321998835,5.039184093,14.55647469,36.28271484
-0.078453198,-0.431492597,0.313812792,-0.431492597,27.11021233,-0.431492597,-0.431492597,-0.431492597,-0.431492597,11.09799576,-0.431492597,3.496094227,-0.431492597,-0.431492597,0.218920335,-9.648644447,-0.790146887,54.0719986,41.5124054,11.09799576,-1.968600035,0,32.94288635,-106.9146576,3.496094227,0.017000001,1,39.26874161,4.142440319,1,0.202808231,8.191142082,1,408.3543701,4.980813026,3.321998835,5.039184093,14.55647469,36.28271484
-0.117679797,-0.50994581,0.117679797,-0.50994581,27.30513954,-0.50994581,-0.50994581,-0.50994581,-0.50994581,8.990102768,-0.50994581,3.496094227,-0.50994581,-0.50994581,0.2141352,-9.65941143,-0.759043455,53.5340004,41.52712631,8.990102768,-1.968600035,11,32.94288635,-106.9146576,3.496094227,0.017000001,1,39.26874161,4.142440319,1,0.177457199,8.20628643,1,408.3543701,4.980813026,3.321998835,5.039184093,14.55647469,36.28271484
-0.039226599,-0.549172401,0.235359594,-0.549172401,27.4610157,-0.549172401,-0.549172401,-0.549172401,-0.549172401,13.56731701,-0.549172401,3.496094227,-0.549172401,-0.549172401,0.230285048,-9.650439262,-0.778782189,54.61000061,41.52725983,13.56731701,-1.968600035,0,32.94288635,-106.9146576,3.496094227,0.017000001,1,39.26874161,4.142440319,1,0.177457199,8.20628643,1,408.3543701,4.980813026,3.321998835,5.039184093,14.55647469,36.28271484
-0.235359594,-0.666852176,0.274586201,-0.666852176,27.64925194,-0.666852176,-0.666852176,-0.666852176,-0.666852176,2.199450731,-0.666852176,3.496094227,-0.666852176,-0.666852176,0.253014475,-9.671972275,-0.785959899,54.0719986,41.52536011,2.199450731,-1.968600035,0,32.94288635,-106.9146576,3.496094227,0.017000001,1,39.26874161,4.142440319,1,0.025351029,8.205489159,1,408.3543701,4.980813026,3.321998835,5.039184093,14.55647469,36.28271484
-0.274586201,-0.353039414,0.353039414,-0.353039414,27.83654785,-0.353039414,-0.353039414,-0.353039414,-0.353039414,8.920107841,-0.353039414,3.496094227,-0.353039414,-0.353039414,0.212340772,-9.668981552,-0.764426768,54.0719986,41.51266861,8.920107841,-1.968600035,0,32.94288635,-106.9146576,3.496094227,0.017000001,1,39.26874161,4.142440319,1,0.152106166,8.190345764,1,408.3543701,4.980813026,3.321998835,5.039184093,14.55647469,36.28271484
-0.235359594,-0.431492597,0.156906396,-0.431492597,27.99621773,-0.431492597,-0.431492597,-0.431492597,-0.431492597,6.508415222,-0.431492597,3.496094227,-0.431492597,-0.431492597,0.253014475,-9.67795372,-0.785959899,54.0719986,41.51397705,6.508415222,-1.968600035,0,32.94288635,-106.9146576,3.496094227,0.017000001,1,39.26874161,4.142440319,1,0.152106166,8.190345764,1,408.3543701,4.980813026,3.321998835,5.039184093,14.55647469,36.28271484
-0.274586201,-0.706078827,0.196133003,-0.706078827,28.20000267,-0.706078827,-0.706078827,-0.706078827,-0.706078827,0.054582819,-0.706078827,3.496094227,-0.706078827,-0.706078827,0.202770472,-9.658214569,-0.7650249,54.0719986,41.53144455,0.054582819,-1.968600035,0,32.94288635,-106.9146576,3.496094227,0.017000001,1,39.26874161,4.142440319,1,0.025351029,8.192470551,1,408.3543701,4.980813026,3.321998835,5.039184093,14.55647469,36.28271484
-0.078453198,-0.353039414,0.235359594,-0.353039414,28.42944145,-0.353039414,-0.353039414,-0.353039414,-0.353039414,10.77391529,-0.353039414,3.496094227,-0.353039414,-0.353039414,0.232079491,-9.650439262,-0.775791466,54.0719986,41.51449966,10.77391529,-0.984300017,0,32.94288254,-106.9146576,3.496094227,0.556999981,1,39.26874161,4.142440319,1,0.025351029,8.192470551,1,408.3543701,4.980813026,3.319038868,5.03713274,14.55157948,36.25297165
-0.313812792,-0.274586201,0.117679797,-0.274586201,28.61920929,-0.274586201,-0.274586201,-0.274586201,-0.274586201,7.933301449,-0.274586201,3.496094227,-0.274586201,-0.274586201,0.248827487,-9.671972275,-0.764426768,54.0719986,41.50867844,7.933301449,-0.984300017,0,32.94288254,-106.9146576,3.496094227,0.556999981,1,38.60054398,4.134941578,1,0.025351029,8.192470551,1,408.3543701,4.980813026,3.319038868,5.03713274,14.55157948,36.25297165
-0.50994581,-0.470719188,0.235359594,-0.470719188,28.77730179,-0.470719188,-0.470719188,-0.470719188,-0.470719188,10.80655384,-0.470719188,3.496094227,-0.470719188,-0.470719188,0.2141352,-9.669579506,-0.788352489,54.0719986,41.52012634,10.80655384,-0.984300017,0,32.94288254,-106.9146576,3.496094227,0.556999981,1,38.60054398,4.134941578,1,0.025351029,8.192470551,1,408.3543701,4.980813026,3.319038868,5.03713274,14.55157948,36.25297165
-0.392266005,-0.392266005,0.078453198,-0.392266005,28.96761703,-0.392266005,-0.392266005,-0.392266005,-0.392266005,3.583089352,-0.392266005,3.496094227,-0.392266005,-0.392266005,0.2141352,-9.644457817,-0.793735743,54.0719986,41.53065872,3.583089352,-0.984300017,0,32.94288254,-106.9146576,3.496094227,0.556999981,1,38.60054398,4.134941578,1,0,8.18331337,1,408.3543701,4.980813026,3.319038868,5.03713274,14.55157948,36.25297165
-0.078453198,-0.470719188,0.235359594,-0.470719188,29.21079254,-0.470719188,-0.470719188,-0.470719188,-0.470719188,7.981970787,-0.470719188,3.496094227,-0.470719188,-0.470719188,0.236266479,-9.667785645,-0.762034178,54.0719986,41.51901627,7.981970787,-0.984300017,0,32.94288254,-106.9146576,3.496094227,0.556999981,1,38.60054398,4.134941578,1,0,8.18331337,1,408.3543701,4.980813026,3.321417332,5.038890839,14.54545975,36.39070129
-0.235359594,-0.470719188,0.117679797,-0.470719188,29.36941528,-0.470719188,-0.470719188,-0.470719188,-0.470719188,1.927564859,-0.470719188,3.496094227,-0.470719188,-0.470719188,0.240453482,-9.68214035,-0.776987731,54.0719986,41.52405167,1.927564859,-0.984300017,0,32.94288254,-106.9146576,3.496094227,0.556999981,1,38.60054398,4.134941578,1,0,8.18331337,1,408.3543701,4.980813026,3.321417332,5.038890839,14.54545975,36.39070129
-0.156906396,-0.627625585,0.117679797,-0.627625585,29.52766991,-0.627625585,-0.627625585,-0.627625585,-0.627625585,8.863715172,-0.627625585,3.496094227,-0.627625585,-0.627625585,0.224303618,-9.663000107,-0.775791466,55.14799881,41.53059387,8.863715172,-0.984300017,0,32.94288254,-106.9146576,3.496094227,0.556999981,1,38.60054398,4.134941578,1,0,8.18331337,1,408.3543701,4.980813026,3.321417332,5.038890839,14.54545975,36.39070129
-0.156906396,-0.588398993,0.274586201,-0.588398993,29.68620872,-0.588398993,-0.588398993,-0.588398993,-0.588398993,5.572986603,-0.588398993,3.496094227,-0.588398993,-0.588398993,0.208153769,-9.665392876,-0.745884299,54.0719986,41.54518509,5.572986603,-0.984300017,0,32.94288254,-106.9146576,3.496094227,0.556999981,1,38.60054398,4.134941578,1,0,8.18331337,1,408.3543701,4.980813026,3.321417332,5.038890839,14.54545975,36.39070129
-0.078453198,-0.353039414,0.235359594,-0.353039414,29.87972069,-0.353039414,-0.353039414,-0.353039414,-0.353039414,1.274117947,-0.353039414,3.496094227,-0.353039414,-0.353039414,0.235668346,-9.657616615,-0.756650925,54.0719986,41.54014587,1.274117947,-0.984300017,0,32.94288254,-106.9146576,3.496094227,0.556999981,1,38.60054398,4.134941578,1,0,8.18331337,1,361.0875549,4.941689968,3.321417332,5.038890839,14.54545975,36.39070129
-0.392266005,-0.431492597,0.313812792,-0.431492597,30.11714172,-0.431492597,-0.431492597,-0.431492597,-0.431492597,3.368738413,-0.431492597,3.496094227,-0.431492597,-0.431492597,0.232079491,-9.665990829,-0.772202611,54.0719986,41.53118515,3.368738413,-0.984300017,0,32.94288254,-106.9146576,3.496094227,0.556999981,1,38.60054398,4.134941578,1,0,8.18331337,1,361.0875549,4.941689968,3.32236886,5.03713274,14.5540266,36.24276733
-0.353039414,-0.666852176,0.235359594,-0.666852176,30.31729126,-0.666852176,-0.666852176,-0.666852176,-0.666852176,9.241706848,-0.666852176,3.496094227,-0.666852176,-0.666852176,0.225499913,-9.673168182,-0.778184056,54.0719986,41.52555847,9.241706848,-0.984300017,0,32.94288254,-106.9146576,3.496094227,0.556999981,1,39.14634705,4.138314724,1,0,8.18331337,1,361.0875549,4.941689968,3.32236886,5.03713274,14.5540266,36.24276733
-0.196133003,-0.627625585,0.235359594,-0.627625585,30.47632027,-0.627625585,-0.627625585,-0.627625585,-0.627625585,9.753060341,-0.627625585,3.496094227,-0.627625585,-0.627625585,0.212938905,-9.658214569,-0.791343212,54.0719986,41.52110672,9.753060341,-0.984300017,0,32.94288254,-106.9146576,3.496094227,0.556999981,1,39.14634705,4.138314724,1,0,8.18331337,1,361.0875549,4.941689968,3.32236886,5.03713274,14.5540266,36.24276733
-0.156906396,-0.627625585,0.235359594,-0.627625585,30.71513367,-0.627625585,-0.627625585,-0.627625585,-0.627625585,5.764482498,-0.627625585,3.496094227,-0.627625585,-0.627625585,0.226696193,-9.654625893,-0.768015623,54.0719986,41.54629517,5.764482498,-0.984300017,0,32.94288254,-106.9146576,3.496094227,0.556999981,1,39.14634705,4.138314724,1,0,8.18331337,1,361.0875549,4.941689968,3.321258783,5.037865162,14.50629711,36.26924515
-0.196133003,-0.666852176,0.156906396,-0.666852176,30.90877533,-0.666852176,-0.666852176,-0.666852176,-0.666852176,11.75156021,-0.666852176,3.496094227,-0.666852176,-0.666852176,0.239257202,-9.668383598,-0.747080624,54.0719986,41.50920105,11.75156021,-0.984300017,0,32.94288254,-106.9146576,3.496094227,0.556999981,1,39.14634705,4.138314724,1,0,8.18331337,1,408.1366882,4.980367661,3.321258783,5.037865162,14.50629711,36.26924515
-0.156906396,-0.706078827,0.078453198,-0.706078827,31.07196045,-0.706078827,-0.706078827,-0.706078827,-0.706078827,15.01858807,-0.706078827,3.496094227,-0.706078827,-0.706078827,0.22131291,-9.649242401,-0.771006346,54.0719986,41.53321075,15.01858807,-0.984300017,0,32.94288254,-106.9146576,3.496094227,0.556999981,1,39.14634705,4.138314724,1,0,8.18331337,1,408.1366882,4.980367661,3.321258783,5.037865162,14.50629711,36.26924515
0.039226599,-0.50994581,0.156906396,-0.50994581,31.32509422,-0.50994581,-0.50994581,-0.50994581,-0.50994581,8.743846893,-0.50994581,3.496094227,-0.50994581,-0.50994581,0.220714763,-9.663000107,-0.788950622,54.0719986,41.51966858,8.743846893,-0.984300017,0,32.94288254,-106.9146576,3.496094227,0.556999981,1,39.14634705,4.138314724,1,0,8.18331337,1,408.1366882,4.980367661,3.318510294,5.037865162,14.55280304,36.22147751
-0.235359594,-0.313812792,0.117679797,-0.313812792,31.48763657,-0.313812792,-0.313812792,-0.313812792,-0.313812792,6.813296795,-0.313812792,3.496094227,-0.313812792,-0.313812792,0.250023782,-9.646850586,-0.769810021,54.0719986,41.50841522,6.813296795,-0.984300017,0,32.94288254,-106.9146576,3.496094227,0.556999981,1,39.14634705,4.138314724,1,0,8.18331337,1,408.1366882,4.980367661,3.318510294,5.037865162,14.55280304,36.22147751
-0.274586201,-0.50994581,0.431492597,-0.50994581,31.68343353,-0.50994581,-0.50994581,-0.50994581,-0.50994581,-0.028477753,-0.50994581,3.496094227,-0.50994581,-0.50994581,0.197985336,-9.652233124,-0.801511645,53.5340004,41.52797699,-0.028477753,-0.984300017,0,32.94288254,-106.9146576,3.496094227,0.556999981,1,39.835289,4.132992268,1,0,8.18331337,1,408.1366882,4.980367661,3.318510294,5.037865162,14.55280304,36.22147751
