Time,Altitude,Pressure,Velocity,Temperature,Events,Voltages
40.45,5723.853,797.20,-101.1905,59.54, -,9.004278
40.50,5720.539,797.30,-113.8571,59.54, -,9.004278
40.55,5710.596,797.60,-123.3333,59.54, -,8.984831
40.60,5703.969,797.80,-129.6667,59.54, -,8.984831
40.65,5697.344,798.00,-132.8095,59.54, -,8.984831
40.70,5694.032,798.10,-132.7619,59.54, -,8.984831
40.75,5690.719,798.20,-129.5714,59.54, -,8.984831
40.80,5690.719,798.20,-123.2381,59.54, -,8.984831
40.85,5690.719,798.20,-107.4286,59.54, -,8.984831
40.90,5690.719,798.20,-101.0952,59.54, -,8.984831
40.95,5690.719,798.20,-94.7619,59.54, -,8.984831
41.00,5687.409,798.30,-91.57143,59.54, -,8.984831
41.05,5687.409,798.30,-85.2381,59.54, -,8.984831
41.10,5687.409,798.30,-75.7619,59.54, -,8.984831
41.15,5687.409,798.30,-72.61905,59.54, -,8.984831
41.20,5687.409,798.30,-66.28571,59.54, -,8.984831
41.25,5690.719,798.20,-56.80952,59.54, -,8.984831
41.30,5690.719,798.20,-50.47619,59.54, -,8.984831
41.35,5694.032,798.10,-44.19048,59.54, -,8.984831
41.40,5697.344,798.00,-37.90476,59.54, -,8.984831
41.45,5694.032,798.10,-31.57143,59.54, -,8.984831
41.50,5690.719,798.20,-31.57143,59.54, -,9.004278
41.55,5680.787,798.50,-37.90476,59.54, -,9.004278
41.60,5664.238,799.00,-44.19048,59.54, -,9.004278
41.65,5647.697,799.50,-53.61905,59.54, -,9.004278
41.70,5631.165,800.00,-63.04762,59.54, -,9.004278
41.75,5617.944,800.40,-72.47619,59.54, -,9.004278
41.80,5601.427,800.90,-85.04762,59.54, -,9.004278
41.85,5588.221,801.30,-97.61905,59.54, -,9.004278
41.90,5581.619,801.50,-103.9048,59.54, -,9.004278
41.95,5575.018,801.70,-110.1905,59.54, -,9.004278
42.00,5568.418,801.90,-116.4762,59.54, -,9.004278
42.05,5565.12,802.00,-116.4762,59.54, -,9.004278
42.10,5561.822,802.10,-119.619,59.54, -,9.004278
42.15,5558.522,802.20,-122.7619,59.54, -,9.004278
42.20,5555.225,802.30,-125.9048,59.54, -,9.004278
42.25,5551.926,802.40,-129.0476,59.54, -,9.004278
42.30,5551.926,802.40,-132.1905,59.54, -,9.004278
42.35,5548.63,802.50,-135.3333,59.54, -,9.004278
42.40,5542.036,802.70,-144.7619,59.54, -,9.004278
42.45,5538.74,802.80,-151.0476,59.54, -,9.004278
42.50,5528.853,803.10,-157.3333,59.54, -,9.004278
42.55,5522.263,803.30,-160.4762,59.54, -,9.004278
42.60,5515.674,803.50,-157.2857,59.54, -,9.004278
42.65,5509.086,803.70,-147.8095,59.54, -,9.004278
42.70,5499.208,804.00,-141.4762,59.54, -,9.004278
42.75,5492.624,804.20,-132,59.54, -,9.004278
42.80,5489.333,804.30,-122.5714,59.54, -,9.004278
42.85,5479.461,804.60,-116.2381,59.54, -,9.004278
42.90,5469.591,804.90,-113.0476,59.54, -,9.004278
42.95,5463.015,805.10,-113.0476,59.54, -,9.004278
43.00,5453.148,805.40,-116.1429,59.54, -,9.004278
43.05,5446.576,805.60,-116.0952,59.54, -,9.004278
43.10,5440.002,805.80,-119.1905,59.54, -,9.004278
43.15,5436.714,805.90,-119.1905,59.54, -,9.004278
43.20,5433.429,806.00,-119.1905,59.54, -,9.004278
43.25,5426.858,806.20,-122.2857,59.54, -,9.004278
43.30,5423.574,806.30,-122.2857,59.54, -,9.004278
43.35,5417.005,806.50,-128.5238,59.54, -,9.004278
43.40,5407.155,806.80,-134.7619,59.54, -,9.004278
43.45,5400.589,807.00,-134.7143,59.54, -,9.004278
43.50,5394.025,807.20,-137.8095,59.36, -,8.984831
43.55,5387.462,807.40,-134.619,59.36, -,8.984831
43.60,5377.621,807.70,-137.7143,59.36, -,8.984831
43.65,5371.061,807.90,-137.6667,59.36, -,8.984831
43.70,5361.225,808.20,-140.7619,59.36, -,8.984831
43.75,5354.668,808.40,-137.5714,59.36, -,8.984831
43.80,5348.115,808.60,-137.5238,59.36, -,8.984831
43.85,5341.561,808.80,-140.619,59.36, -,8.984831
43.90,5335.008,809.00,-137.4762,59.36, -,8.984831
43.95,5328.457,809.20,-134.3333,59.36, -,8.984831
44.00,5318.633,809.50,-137.381,59.36, -,8.984831
44.05,5312.085,809.70,-134.2381,59.36, -,8.984831
44.10,5302.267,810.00,-137.3333,59.36, -,8.984831
44.15,5292.451,810.30,-140.4286,59.36, -,8.984831
44.20,5285.909,810.50,-143.5238,59.36, -,8.984831
44.25,5279.367,810.70,-146.619,59.36, -,8.984831
44.30,5272.827,810.90,-146.619,59.36, -,8.984831
44.35,5269.558,811.00,-146.5714,59.36, -,8.984831
44.40,5266.29,811.10,-143.4286,59.36, -,8.984831
44.45,5266.29,811.10,-134.0476,59.36, -,8.984831
44.50,5266.29,811.10,-127.8095,59.36, -,8.984831
44.55,5263.02,811.20,-124.6667,59.36, -,9.004278
44.60,5253.216,811.50,-127.7619,59.36, -,9.004278
44.65,5246.681,811.70,-124.619,59.36, -,9.004278
44.70,5243.415,811.80,-121.4762,59.36, -,9.004278
44.75,5233.617,812.10,-121.4286,59.36, -,9.004278
44.80,5230.351,812.20,-118.2857,59.36, -,9.004278
44.85,5223.82,812.40,-118.2857,59.36, -,9.004278
44.90,5223.82,812.40,-112.0476,59.36, -,9.004278
44.95,5223.82,812.40,-105.8095,59.36, -,9.004278
45.00,5233.617,812.10,-90.2381,59.36, -,9.004278
45.05,5243.415,811.80,-71.57143,59.36, -,9.004278
45.10,5256.483,811.40,-52.90476,59.36, -,9.004278
45.15,5263.02,811.20,-37.33333,59.36, -,9.004278
45.20,5253.216,811.50,-37.33333,59.36, -,9.004278
45.25,5236.882,812.00,-46.66667,59.36, -,9.004278
45.30,5214.028,812.70,-62.19048,59.36, -,9.004278
45.35,5194.453,813.30,-74.61905,59.36, -,9.004278
45.40,5171.628,814.00,-93.2381,59.36, -,9.004278
45.45,5155.334,814.50,-105.6667,59.36, -,9.004278
45.50,5139.049,815.00,-121.1905,59.36, -,9.004278
45.55,5122.772,815.50,-136.7143,59.36, -,9.004278
45.60,5109.755,815.90,-146,59.36, -,9.004278
45.65,5099.997,816.20,-145.9524,59.36, -,9.004278
45.70,5090.242,816.50,-149,59.36, -,9.004278
45.75,5080.49,816.80,-155.1905,59.36, -,9.004278
45.80,5077.238,816.90,-148.9524,59.36, -,9.004278
45.85,5077.238,816.90,-145.8571,59.36, -,9.004278
45.90,5080.49,816.80,-136.5238,59.36, -,9.004278
45.95,5086.992,816.60,-130.3333,59.36, -,9.004278
46.00,5093.493,816.40,-124.1429,59.36, -,9.004278
46.05,5103.251,816.10,-124.1905,59.36, -,9.004278
46.10,5119.519,815.60,-118.0476,59.36, -,9.004278
46.15,5122.772,815.50,-127.381,59.36, -,9.004278
46.20,5103.251,816.10,-152.1905,59.36, -,9.004278
46.25,5080.49,816.80,-164.5238,59.36, -,9.004278
46.30,5051.248,817.70,-176.8095,59.36, -,9.004278
46.35,5031.77,818.30,-173.619,59.36, -,9.004278
46.40,5022.035,818.60,-164.2381,59.36, -,9.004278
46.45,5022.035,818.60,-142.5238,59.36, -,9.004278
46.50,5018.789,818.70,-130.0952,59.36, -,9.004278
46.55,5009.058,819.00,-123.8571,59.18, -,9.004278
46.60,4992.845,819.50,-123.7619,59.18, -,9.004278
46.65,4979.88,819.90,-123.7143,59.18, -,9.004278
46.70,4983.122,819.80,-111.3333,59.18, -,9.004278
46.75,4983.122,819.80,-102.0476,59.18, -,9.004278
46.80,4986.362,819.70,-89.66666,59.18, -,9.004278
46.85,4983.122,819.80,-89.66666,59.18, -,9.004278
46.90,4979.88,819.90,-92.7619,59.18, -,9.004278
46.95,4979.88,819.90,-95.85714,59.18, -,9.004278
47.00,4979.88,819.90,-102.0476,59.18, -,9.004278
47.05,4973.401,820.10,-114.4286,59.18, -,9.004278
47.10,4963.682,820.40,-132.9524,59.18, -,9.004278
47.15,4953.967,820.70,-157.6667,59.18, -,9.004278
47.20,4944.255,821.00,-170,59.18, -,9.004278
47.25,4934.546,821.30,-160.6667,59.18, -,9.004278
47.30,4924.84,821.60,-148.2381,59.18, -,9.004278
47.35,4915.134,821.90,-129.619,59.18, -,9.004278
47.40,4902.202,822.30,-123.381,59.18, -,9.004278
47.45,4895.736,822.50,-120.2381,59.18, -,9.004278
47.50,4889.272,822.70,-126.381,59.18, -,8.984831
47.55,4879.58,823.00,-132.5238,59.18, -,8.984831
47.60,4866.659,823.40,-135.5238,59.18, -,8.984831
47.65,4856.973,823.70,-129.3333,59.18, -,8.984831
47.70,4847.29,824.00,-126.2381,59.18, -,8.984831
47.75,4844.063,824.10,-132.4286,59.18, -,8.984831
47.80,4850.517,823.90,-126.2857,59.18, -,8.984831
47.85,4856.973,823.70,-123.2381,59.18, -,8.984831
47.90,4869.89,823.30,-107.8571,59.18, -,8.984831
47.95,4866.659,823.40,-107.8571,59.18, -,8.984831
48.00,4844.063,824.10,-129.381,59.18, -,8.984831
48.05,4821.481,824.80,-150.9048,59.18, -,8.984831
48.10,4798.914,825.50,-166.1905,59.18, -,8.984831
48.15,4782.805,826.00,-172.2857,59.18, -,8.984831
48.20,4769.922,826.40,-175.3333,59.18, -,8.984831
48.25,4766.703,826.50,-169.1429,59.18, -,8.984831
48.30,4769.922,826.40,-156.8571,59.18, -,8.984831
48.35,4773.144,826.30,-144.5714,59.18, -,8.984831
48.40,4779.584,826.10,-129.1905,59.18, -,8.984831
48.45,4792.469,825.70,-104.5714,59.18, -,8.984831
48.50,4808.583,825.20,-83.09524,59.18, -,8.984831
48.55,4827.932,824.60,-58.52381,59.18, -,9.004278
48.60,4821.481,824.80,-55.42857,59.18, -,9.004278
48.65,4795.692,825.60,-67.71429,59.18, -,9.004278
48.70,4766.703,826.50,-86.09524,59.18, -,9.004278
48.75,4747.393,827.10,-95.2381,59.18, -,9.004278
48.80,4731.309,827.60,-107.4762,59.18, -,9.004278
48.85,4715.232,828.10,-128.9524,59.18, -,9.004278
48.90,4702.376,828.50,-147.3333,59.18, -,9.004278
48.95,4692.738,828.80,-168.8095,59.18, -,9.004278
49.00,4686.314,829.00,-171.8095,59.18, -,9.004278
49.05,4689.525,828.90,-147.2381,59.18, -,9.004278
49.10,4695.95,828.70,-119.619,59.18, -,9.004278
49.15,4702.376,828.50,-92,59.18, -,9.004278
49.20,4705.589,828.40,-73.61905,59.18, -,9.004278
49.25,4692.738,828.80,-73.57143,59.18, -,9.004278
49.30,4689.525,828.90,-73.57143,59.18, -,9.004278
49.35,4689.525,828.90,-76.61905,59.18, -,9.004278
49.40,4689.525,828.90,-79.66666,59.18, -,9.004278
49.45,4683.104,829.10,-91.90476,59.18, -,9.004278
49.50,4683.104,829.10,-104.1905,59, -,9.004278
49.55,4692.738,828.80,-110.3333,59, -,9.004278
49.60,4686.314,829.00,-134.8571,59, -,9.004278
49.65,4676.681,829.30,-137.9048,59, -,9.004278
49.70,4670.26,829.50,-119.4286,59, -,9.004278
49.75,4660.631,829.80,-101,59, -,9.004278
49.80,4651.006,830.10,-91.80952,59, -,9.004278
49.85,4644.59,830.30,-82.57143,59, -,9.004278
49.90,4625.349,830.90,-85.57143,59, -,9.004278
49.95,4618.94,831.10,-79.42857,59, -,9.004278
50.00,4606.121,831.50,-82.42857,59, -,9.004278
50.05,4593.308,831.90,-88.52381,59, -,9.004278
50.10,4583.702,832.20,-100.7143,59, -,9.004278
50.15,4577.299,832.40,-112.9048,59, -,9.004278
50.20,4570.899,832.60,-125.1429,59, -,9.004278
50.25,4567.697,832.70,-131.2381,59, -,9.004278
50.30,4558.099,833.00,-128.1429,59, -,9.004278
50.35,4561.297,832.90,-122.0476,59, -,9.004278
50.40,4558.099,833.00,-125.0952,59, -,9.004278
50.45,4564.499,832.80,-119,59, -,9.004278
50.50,4548.503,833.30,-128.1429,59, -,9.004278
50.55,4532.516,833.80,-143.381,58.82, -,9.004278
50.60,4526.123,834.00,-158.6667,58.82, -,9.004278
50.65,4522.928,834.10,-155.619,58.82, -,9.004278
50.70,4510.147,834.50,-158.619,58.82, -,9.004278
50.75,4500.565,834.80,-161.6667,58.82, -,9.004278
50.80,4494.178,835.00,-158.5714,58.82, -,9.004278
50.85,4503.758,834.70,-140.2381,58.82, -,9.004278
50.90,4513.341,834.40,-125,58.82, -,9.004278
50.95,4510.147,834.50,-109.7143,58.82, -,9.004278
51.00,4497.371,834.90,-115.8095,58.82, -,9.004278
51.05,4494.178,835.00,-106.6667,58.82, -,9.004278
51.10,4475.027,835.60,-112.7143,58.82, -,9.004278
51.15,4449.507,836.40,-127.8571,58.82, -,9.004278
51.20,4433.567,836.90,-136.9524,58.82, -,9.004278
51.25,4417.636,837.40,-146.0476,58.82, -,9.004278
51.30,4420.823,837.30,-139.9524,58.82, -,9.004278
51.35,4417.636,837.40,-133.8571,58.82, -,9.004278
51.40,4424.008,837.20,-130.8571,58.82, -,9.004278
51.45,4436.756,836.80,-115.6667,58.82, -,9.004278
51.50,4430.381,837.00,-127.8095,58.82, -,9.004278
51.55,4436.756,836.80,-106.5238,58.82, -,9.004278
51.60,4433.567,836.90,-94.33334,58.82, -,9.004278
51.65,4430.381,837.00,-91.28571,58.82, -,9.004278
51.70,4433.567,836.90,-85.19048,58.82, -,9.004278
51.75,4427.195,837.10,-79.04762,58.82, -,9.004278
51.80,4430.381,837.00,-66.85714,58.82, -,9.004278
51.85,4424.008,837.20,-66.80952,58.82, -,9.004278
51.90,4417.636,837.40,-82,58.82, -,9.004278
51.95,4411.267,837.60,-97.19048,58.82, -,9.004278
52.00,4411.267,837.60,-94.14286,58.82, -,9.004278
52.05,4401.712,837.90,-91.04762,58.82, -,9.004278
52.10,4395.346,838.10,-94.04762,58.82, -,9.004278
52.15,4382.615,838.50,-87.95238,58.82, -,9.004278
52.20,4373.07,838.80,-72.7619,58.82, -,9.004278
52.25,4369.888,838.90,-60.61905,58.82, -,9.004278
52.30,4369.888,838.90,-45.42857,58.82, -,9.004278
52.35,4360.347,839.20,-57.57143,58.82, -,9.004278
52.40,4347.63,839.60,-66.61905,58.82, -,9.004278
52.45,4341.273,839.80,-78.71429,58.82, -,9.004278
52.50,4331.74,840.10,-99.95238,58.82, -,9.004278
52.55,4322.208,840.40,-103,58.82, -,9.004278
52.60,4322.208,840.40,-109.0476,58.82, -,9.004278
52.65,4334.917,840.00,-93.90476,58.82, -,9.004278
52.70,4338.094,839.90,-87.80952,58.82, -,9.004278
52.75,4334.917,840.00,-93.90476,58.82, -,9.004278
52.80,4331.74,840.10,-90.90476,58.82, -,9.004278
52.85,4328.562,840.20,-97,58.82, -,9.004278
52.90,4319.033,840.50,-100.0476,58.82, -,9.004278
52.95,4309.507,840.80,-103.0952,58.82, -,9.004278
53.00,4306.331,840.90,-100.0952,58.82, -,9.004278
53.05,4303.157,841.00,-103.0952,58.82, -,9.004278
53.10,4293.635,841.30,-103.0476,58.82, -,9.004278
53.15,4293.635,841.30,-97,58.82, -,9.004278
53.20,4287.289,841.50,-90.90476,58.82, -,9.004278
53.25,4277.771,841.80,-90.85714,58.82, -,9.004278
53.30,4274.598,841.90,-90.80952,58.82, -,9.004278
53.35,4268.257,842.10,-96.85714,58.82, -,9.004278
53.40,4261.915,842.30,-93.80952,58.82, -,9.004278
53.45,4258.743,842.40,-84.71429,58.82, -,9.004278
53.50,4255.574,842.50,-81.66666,58.82, -,9.004278
53.55,4261.915,842.30,-66.52381,58.82, -,9.004278
53.60,4265.085,842.20,-54.42857,58.82, -,9.004278
53.65,4255.574,842.50,-63.47619,58.82, -,9.004278
53.70,4252.405,842.60,-78.57143,58.82, -,9.004278
53.75,4246.066,842.80,-87.66666,58.82, -,9.004278
53.80,4236.561,843.10,-93.66666,58.82, -,9.004278
53.85,4239.729,843.00,-87.61905,58.82, -,9.004278
53.90,4233.392,843.20,-90.61905,58.82, -,9.004278
53.95,4233.392,843.20,-81.52381,58.82, -,9.004278
54.00,4227.057,843.40,-78.47619,58.82, -,9.004278
54.05,4217.557,843.70,-84.47619,58.82, -,9.004278
54.10,4208.06,844.00,-90.52381,58.82, -,9.004278
54.15,4204.896,844.10,-84.47619,58.82, -,9.004278
54.20,4211.225,843.90,-78.42857,58.82, -,9.004278
54.25,4211.225,843.90,-72.38095,58.82, -,9.004278
54.30,4214.392,843.80,-60.33333,58.82, -,9.004278
54.35,4214.392,843.80,-57.33333,58.82, -,9.004278
54.40,4214.392,843.80,-51.28571,58.82, -,9.004278
54.45,4217.557,843.70,-42.23809,58.82, -,9.004278
54.50,4220.724,843.60,-36.23809,58.82, -,9.004278
54.55,4230.225,843.30,-24.19048,58.82, -,9.004278
54.60,4230.225,843.30,-30.23809,58.82, -,9.004278
54.65,4239.729,843.00,-24.19048,58.82, -,9.004278
54.70,4252.405,842.60,-3.047619,58.82, -,9.004278
54.75,4249.234,842.70,-3.047619,58.82, -,9.004278
54.80,4246.066,842.80,0,58.82, -,9.004278
54.85,4246.066,842.80,9.047619,58.82, -,9.004278
54.90,4242.896,842.90,3.047619,58.82, -,9.004278
54.95,4239.729,843.00,6.095238,58.82, -,9.004278
55.00,4236.561,843.10,3.095238,58.82, -,9.004278
55.05,4227.057,843.40,0.0952381,58.82, -,9.004278
55.10,4223.89,843.50,6.142857,58.82, -,9.004278
55.15,4220.724,843.60,12.19048,58.82, -,9.004278
55.20,4214.392,843.80,9.142858,58.82, -,9.004278
55.25,4201.729,844.20,-8.952381,58.82, -,9.004278
55.30,4195.4,844.40,-15,58.82, -,9.004278
55.35,4192.237,844.50,-21,58.82, -,9.004278
55.40,4189.074,844.60,-24,58.82, -,9.004278
55.45,4185.91,844.70,-27,58.82, -,9.004278
55.50,4179.583,844.90,-36.04762,58.82, -,9.004278
55.55,4166.937,845.30,-51.09524,58.82, -,9.004278
55.60,4160.614,845.50,-66.14286,58.82, -,9.004278
55.65,4151.133,845.80,-75.19048,58.82, -,9.004278
55.70,4147.972,845.90,-87.2381,58.82, -,9.004278
55.75,4144.813,846.00,-102.3333,58.82, -,9.004278
55.80,4147.972,845.90,-96.33334,58.82, -,9.004278
55.85,4144.813,846.00,-96.33334,58.82, -,9.004278
55.90,4144.813,846.00,-96.33334,58.82, -,9.004278
55.95,4144.813,846.00,-93.33334,58.82, -,9.004278
56.00,4141.655,846.10,-93.33334,58.82, -,9.004278
56.05,4138.495,846.20,-93.33334,58.82, -,9.004278
56.10,4135.337,846.30,-87.28571,58.82, -,9.004278
56.15,4125.864,846.60,-93.28571,58.82, -,9.004278
56.20,4116.392,846.90,-99.28571,58.82, -,9.004278
56.25,4110.081,847.10,-99.2381,58.82, -,9.004278
56.30,4100.612,847.40,-96.19048,58.82, -,9.004278
56.35,4094.305,847.60,-96.14286,58.82, -,9.004278
56.40,4084.841,847.90,-102.1429,58.82, -,9.004278
56.45,4078.536,848.10,-105.1429,58.82, -,9.004278
56.50,4069.077,848.40,-111.1429,58.82, -,9.004278
56.55,4059.623,848.70,-114.0952,58.82, -,9.004278
56.60,4053.321,848.90,-108.0476,58.82, -,9.004278
56.65,4047.022,849.10,-108.0476,58.82, -,9.004278
56.70,4037.572,849.40,-108,58.82, -,9.004278
56.75,4031.276,849.60,-111,58.82, -,9.004278
56.80,4021.83,849.90,-117,58.82, -,9.004278
56.85,4015.537,850.10,-126,58.82, -,9.004278
56.90,4009.244,850.30,-129,58.82, -,9.004278
56.95,4002.951,850.50,-135,58.82, -,9.004278
57.00,3996.66,850.70,-141,58.82, -,9.004278
57.05,3990.37,850.90,-144,58.82, -,9.004278
57.10,3984.083,851.10,-147,58.82, -,9.004278
57.15,3977.795,851.30,-150,58.82, -,9.004278
57.20,3974.651,851.40,-144,58.82, -,9.004278
57.25,3971.509,851.50,-138,58.82, -,9.004278
57.30,3962.082,851.80,-141,58.82, -,9.004278
57.35,3955.799,852.00,-138,58.82, -,9.004278
57.40,3946.377,852.30,-140.9524,58.82, -,9.004278
57.45,3936.958,852.60,-140.9048,58.82, -,9.004278
57.50,3933.817,852.70,-137.9048,58.46, -,9.004278
57.55,3924.401,853.00,-137.8571,58.46, -,9.004278
57.60,3918.125,853.20,-134.8571,58.46, -,9.004278
57.65,3914.988,853.30,-131.8571,58.46, -,9.004278
57.70,3911.85,853.40,-128.8571,58.46, -,9.004278
57.75,3908.714,853.50,-122.8571,58.46, -,9.004278
57.80,3902.44,853.70,-122.8095,58.46, -,9.004278
57.85,3893.033,854.00,-122.7619,58.46, -,9.004278
57.90,3889.899,854.10,-119.7619,58.46, -,9.004278
57.95,3899.305,853.80,-104.8095,58.46, -,9.004278
58.00,3905.578,853.60,-92.85714,58.46, -,9.004278
58.05,3921.264,853.10,-71.90476,58.46, -,9.004278
58.10,3940.096,852.50,-47.95238,58.46, -,9.004278
58.15,3952.658,852.10,-30,58.46, -,9.004278
58.20,3965.224,851.70,-12.04762,58.46, -,9.004278
58.25,3974.651,851.40,-0.04761905,58.46, -,9.004278
58.30,3977.795,851.30,5.952381,58.46, -,9.004278
58.35,3958.939,851.90,-3,58.46, -,9.004278
58.40,3952.658,852.10,-3,58.46, -,9.004278
58.45,3949.517,852.20,2.952381,58.46, -,9.004278
58.50,3936.958,852.60,-0.04761905,58.46, -,9.004278
58.55,3911.85,853.40,-20.95238,58.64, -,9.004278
58.60,3902.44,853.70,-20.95238,58.64, -,9.004278
58.65,3896.168,853.90,-20.90476,58.64, -,9.004278
58.70,3896.168,853.90,-17.90476,58.64, -,9.004278
58.75,3899.305,853.80,-11.90476,58.64, -,9.004278
58.80,3886.763,854.20,-20.85714,58.64, -,9.004278
58.85,3877.361,854.50,-23.85714,58.64, -,9.004278
58.90,3867.961,854.80,-23.85714,58.64, -,9.004278
58.95,3855.431,855.20,-32.80952,58.64, -,9.004278
59.00,3836.646,855.80,-59.66667,58.64, -,9.004278
59.05,3821,856.30,-80.52381,58.64, -,9.004278
59.10,3808.488,856.70,-107.381,58.64, -,9.004278
59.15,3795.983,857.10,-137.2381,58.64, -,9.004278
59.20,3783.48,857.50,-161.0952,58.64, -,9.004278
59.25,3767.859,858.00,-187.9048,58.64, -,9.004278
59.30,3761.612,858.20,-202.8571,58.64, -,9.004278
59.35,3767.859,858.00,-199.9048,58.64, -,9.004278
59.40,3777.23,857.70,-173.0476,58.64, -,9.004278
59.45,3783.48,857.50,-161.0952,58.64, -,9.004278
59.50,3786.604,857.40,-155.1429,58.64, -,9.004278
59.55,3792.855,857.20,-137.2381,58.64, -,9.004278
59.60,3795.983,857.10,-110.3333,58.64, -,9.004278
59.65,3792.855,857.20,-104.381,58.64, -,9.004278
59.70,3792.855,857.20,-98.42857,58.64, -,9.004278
59.75,3792.855,857.20,-98.42857,58.64, -,9.004278
59.80,3789.73,857.30,-104.381,58.64, -,9.004278
59.85,3789.73,857.30,-92.42857,58.64, -,9.004278
59.90,3783.48,857.50,-89.42857,58.64, -,9.004278
59.95,3783.48,857.50,-80.47619,58.64, -,9.004278
60.00,3777.23,857.70,-74.47619,58.64, -,9.004278
60.05,3770.982,857.90,-62.52381,58.64, -,9.004278
60.10,3758.49,858.30,-59.52381,58.64, -,9.004278
60.15,3746.001,858.70,-59.52381,58.64, -,9.004278
60.20,3736.639,859.00,-56.52381,58.64, -,9.004278
60.25,3730.398,859.20,-50.57143,58.64, -,9.004278
60.30,3724.158,859.40,-41.66667,58.64, -,9.004278
60.35,3721.04,859.50,-38.66667,58.64, -,9.004278
60.40,3721.04,859.50,-44.61905,58.64, -,9.004278
60.45,3724.158,859.40,-50.57143,58.64, -,9.004278
60.50,3730.398,859.20,-50.57143,58.64, -,9.004278
60.55,3730.398,859.20,-53.52381,58.46, -,9.023726
60.60,3733.519,859.10,-56.52381,58.46, -,9.023726
60.65,3739.759,858.90,-53.57143,58.46, -,9.023726
60.70,3746.001,858.70,-44.61905,58.46, -,9.023726
60.75,3749.124,858.60,-41.66667,58.46, -,9.023726
60.80,3752.245,858.50,-38.71429,58.46, -,9.023726
60.85,3749.124,858.60,-38.71429,58.46, -,9.023726
60.90,3733.519,859.10,-53.57143,58.46, -,9.023726
60.95,3711.685,859.80,-68.42857,58.46, -,9.023726
61.00,3699.214,860.20,-80.28571,58.46, -,9.023726
61.05,3689.864,860.50,-83.2381,58.46, -,9.023726
61.10,3677.402,860.90,-89.14286,58.46, -,9.023726
61.15,3674.288,861.00,-80.19048,58.46, -,9.023726
61.20,3658.718,861.50,-83.09524,58.46, -,9.023726
61.25,3655.606,861.60,-77.14286,58.46, -,9.023726
61.30,3649.38,861.80,-77.14286,58.46, -,9.023726
61.35,3640.045,862.10,-80.09524,58.46, -,9.023726
61.40,3630.71,862.40,-86.04762,58.46, -,9.023726
61.45,3624.491,862.60,-91.95238,58.46, -,9.023726
61.50,3618.272,862.80,-100.8095,58.64, -,9.004278
61.55,3618.272,862.80,-106.7619,58.64, -,9.004278
61.60,3621.381,862.70,-103.8095,58.64, -,9.004278
61.65,3615.161,862.90,-112.6667,58.64, -,9.004278
61.70,3612.053,863.00,-121.5714,58.64, -,9.004278
61.75,3621.381,862.70,-118.619,58.64, -,9.004278
61.80,3608.945,863.10,-133.4286,58.64, -,9.004278
61.85,3593.406,863.60,-151.1905,58.64, -,9.004278
61.90,3599.62,863.40,-142.3333,58.64, -,9.004278
61.95,3593.406,863.60,-133.381,58.64, -,9.004278
62.00,3590.298,863.70,-115.5238,58.64, -,9.004278
62.05,3587.193,863.80,-106.619,58.64, -,9.004278
62.10,3593.406,863.60,-91.80952,58.64, -,9.004278
62.15,3599.62,863.40,-74.04762,58.64, -,9.004278
62.20,3605.836,863.20,-65.19048,58.64, -,9.004278
62.25,3615.161,862.90,-41.47619,58.64, -,9.004278
62.30,3599.62,863.40,-53.33333,58.64, -,9.004278
62.35,3580.98,864.00,-65.14286,58.64, -,9.004278
62.40,3568.558,864.40,-68.04762,58.64, -,9.004278
62.45,3553.038,864.90,-73.90476,58.64, -,9.004278
62.50,3546.833,865.10,-73.90476,58.64, -,9.004278
62.55,3559.245,864.70,-56.19048,58.46, -,9.004278
62.60,3577.875,864.10,-38.42857,58.46, -,9.004278
62.65,3602.729,863.30,-17.71428,58.46, -,9.004278
62.70,3624.491,862.60,8.904762,58.46, -,9.004278
62.75,3621.381,862.70,8.904762,58.46, -,9.004278
62.80,3596.513,863.50,-23.66667,58.46, -,9.004278
62.85,3568.558,864.40,-38.42857,58.46, -,9.004278
62.90,3531.324,865.60,-59.09524,58.46, -,9.004278
62.95,3506.522,866.40,-88.61905,58.46, -,9.004278
63.00,3497.227,866.70,-91.57143,58.46, -,9.004278
63.05,3497.227,866.70,-88.61905,58.46, -,9.004278
63.10,3506.522,866.40,-76.80952,58.46, -,9.004278
63.15,3525.122,865.80,-65,58.46, -,9.004278
63.20,3553.038,864.90,-44.33333,58.46, -,9.004278
63.25,3565.454,864.50,-38.42857,58.46, -,9.004278
63.30,3562.351,864.60,-50.28571,58.46, -,9.004278
63.35,3546.833,865.10,-50.23809,58.46, -,9.004278
63.40,3531.324,865.60,-47.23809,58.46, -,9.004278
63.45,3506.522,866.40,-59.04762,58.46, -,9.004278
63.50,3466.261,867.70,-82.61905,58.46, -,9.004278
63.55,3444.601,868.40,-97.33334,58.46, -,9.004278
63.60,3432.232,868.80,-120.9048,58.46, -,9.004278
63.65,3419.866,869.20,-150.4286,58.46, -,9.004278
63.70,3410.595,869.50,-182.9048,58.46, -,9.004278
63.75,3410.595,869.50,-203.619,58.46, -,9.004278
63.80,3404.415,869.70,-206.5714,58.46, -,9.004278
63.85,3401.327,869.80,-185.8571,58.46, -,9.004278
63.90,3395.149,870.00,-165.1429,58.46, -,9.004278
63.95,3388.972,870.20,-135.5714,58.46, -,9.004278
