22.73712921,2.049310656,-1.630952361,-0.16642023,2.185023808,,,,
22.89775467,3.84898943,-0.517462332,-0.052802168,3.862651011,,,,
23.09493256,2.927902231,0.444302174,0.045336886,2.937973877,,,,
23.26128387,3.611543417,2.255500255,0.230143883,3.8710934,,,,
23.44749641,1.666506483,2.61449651,0.266771023,2.015251806,,,,
23.60849571,1.855045366,-0.63434902,-0.064729287,1.875575879,,,,
23.84416199,1.63343715,-2.989070616,-0.304985784,2.08926518,,,,
24.0083828,3.059626714,-2.34496698,-0.239272002,3.340175249,,,,
24.20775223,2.249690244,-0.599471628,-0.061170401,2.26802523,,,,
24.4421196,0.023995248,1.192196109,0.121651305,0.096511759,,,,
24.60212135,3.253332475,-1.626053401,-0.165920368,3.388231566,,,,
24.79431534,1.497410958,-0.13028704,-0.013294594,1.498277014,,,,
25.02746582,1.810896582,-1.268502217,-0.129437364,1.892992893,,,,
25.19616508,2.403990593,0.139079095,0.014191742,2.40497748,,,,
25.38665581,1.474766788,1.576897704,0.160904784,1.60163322,,,,
25.62729836,3.260195093,-1.348224849,-0.137571998,3.352934749,,,,
25.78259659,0.594294605,1.634074329,0.166738778,0.730527814,,,,
26.01727295,3.840354621,-0.672253491,-0.068597051,3.863411965,,,,
26.25915718,1.397907934,1.17908375,0.120313353,1.468838081,,,,
26.44730568,3.243858805,0.30363413,0.030983052,3.248562563,,,,
26.74507523,2.673891179,0.456781422,0.046610273,2.684536541,,,,
26.94703674,2.090232324,1.440118864,0.146948509,2.196044846,,,,
27.11021233,3.382504041,-0.993666429,-0.101393747,3.432880018,,,,
27.30513954,2.740049609,1.156244106,0.117982852,2.808258457,,,,
27.4610157,4.135116431,-0.268981213,-0.027447047,4.138807802,,,,
27.64925194,0.670359869,1.916127244,0.195517544,0.857680819,,,,
27.83654785,2.718716197,-1.279299884,-0.130539125,2.802216077,,,,
27.99621773,1.983668157,-1.925841915,-0.196508751,2.17289331,,,,
28.20000267,0.016636031,-1.708576273,-0.174340516,0.165574775,,,,
28.42944145,3.283729134,-3.839476951,-0.391737968,4.035807154,,,,
28.61920929,2.417952286,1.434369083,0.146361825,2.522921573,,,,
28.77730179,3.293676879,0.511640478,0.052208105,3.307032783,,,,
28.96761703,1.092072341,2.57819283,0.263067154,1.431200127,,,,
29.21079254,2.432785976,1.343025078,0.137041432,2.524811668,,,,
29.36941528,0.587493099,-1.516839148,-0.154776705,0.704879844,,,,
29.52766991,2.70152855,-2.262102871,-0.230817538,2.962600309,,,,
29.68620872,1.698563427,-0.925694445,-0.09445798,1.742283188,,,,
29.87972069,0.3883322,0.921859842,0.094066702,0.431690502,,,,
30.11714172,1.026741363,-1.871246632,-0.190938278,1.205390127,,,,
30.31729126,2.816734791,-0.836009456,-0.085306619,2.852393458,,,,
30.47632027,2.97258773,-0.066327973,-0.00676816,2.972812189,,,,
30.71513367,1.756928527,2.449883103,0.249976277,2.063142079,,,,
30.90877533,3.581700765,2.274553665,0.232087874,3.845654294,,,,
31.07196045,4.577442265,1.980614705,0.202097309,4.777583802,,,,
31.32509422,2.664994481,2.025979379,0.206725919,2.874409085,,,,
31.48763657,2.076591525,0.885949702,0.090402473,2.116637671,,,,
31.68343353,-0.008679596,-0.284209821,-0.029000984,-0.004558412,,,,
31.91929626,4.050868997,-4.982675774,-0.508337106,5.317432042,,,,
32.12171173,3.302155888,-1.701952745,-0.173664693,3.449942121,,,,
32.31929016,1.263047166,1.824849519,0.18620426,1.432946767,,,,
32.50949478,3.235349857,0.94647531,0.096578433,3.281054569,,,,
32.70228195,1.250398555,1.941559827,0.198112478,1.442725019,,,,
32.86227417,3.4506358,-2.919562169,-0.297894547,3.885511193,,,,
33.05696869,2.731406954,0.053682564,0.005477812,2.731553985,,,,
33.22175217,3.30362811,1.67171193,0.170579103,3.446209237,,,,
33.41333389,2.358943506,0.827762405,0.084465097,2.393902116,,,,
33.60536194,3.036033958,1.081685085,0.110375014,3.095729736,,,,
33.7963562,3.79178263,-0.663812722,-0.067735757,3.814264598,,,,
33.98587799,1.204699142,0.998276242,0.101864125,1.255543609,,,,
34.18282318,2.010526253,-1.440917741,-0.147030023,2.116456202,,,,
34.37639999,3.273863359,-1.310771828,-0.133750421,3.361522092,,,,
34.56678009,0.943993476,-0.660922724,-0.067440863,0.966280113,,,,
34.72577667,4.441377559,-1.858458438,-0.189633467,4.61759291,,,,
34.95530319,0.439355229,2.808567482,0.286570747,0.841794347,,,,
35.20152283,1.310704867,-1.275280643,-0.130129014,1.393680904,,,,
35.38820267,0.10957204,-2.339697444,-0.238734363,0.388861138,,,,
35.54244614,3.319931262,-2.44950243,-0.249937439,3.626049663,,,,
35.77627563,2.722888994,-1.614144856,-0.164705285,2.85581945,,,,
35.93573761,3.495362283,3.176114964,0.324067666,4.010020768,,,,
36.09871674,2.276114086,3.638231566,0.371209493,2.951422264,,,,
36.30136871,2.619881704,2.437881061,0.248751752,2.923102379,,,,
36.49055862,3.141243331,-1.003212641,-0.102367827,3.192591883,,,,
36.6544075,3.644705763,0.009830456,0.001003108,3.644710694,,,,
36.8972168,1.83566421,0.65909765,0.067254633,1.857827933,,,,
37.12358475,4.042636763,-0.040388498,-0.004121275,4.042719989,,,,
37.36784363,3.837095386,0.724516701,0.073929971,3.86387719,,,,
37.59985733,2.843392037,0.808948282,0.082545318,2.87677957,,,,
37.75836945,1.427843454,0.152315297,0.015542374,1.429027125,,,,
37.94729233,1.662096502,-0.773434671,-0.078921534,1.692616899,,,,
38.18918228,1.078921242,-3.473149264,-0.354369382,1.694339297,,,,
38.34645844,2.822656233,-3.326680443,-0.339427659,3.387264468,,,,
38.54236603,2.686620304,-0.203993324,-0.020815638,2.68874343,,,,
38.70284271,3.066076007,1.776036329,0.181223703,3.227007943,,,,
38.89481735,2.090259065,2.275777571,0.232212746,2.354496724,,,,
39.05444336,2.183997024,1.213608976,0.123836217,2.259141832,,,,
39.25360489,0.244668401,-1.074977979,-0.109690634,0.303626177,,,,
39.40965271,-1.256272329,-3.317999851,-0.338542112,-0.694606686,,,,
39.6375885,2.452064091,-5.92495674,-0.60442065,4.242894181,,,,
