12.35,1952.827187,250.4762,18.78259449,4654.353549,,,
12.4,1956.954892,247.381,18.65036717,4600.591495,,,
12.45,1960.052423,241.0476,18.37309044,4486.472289,,,
12.5,1964.183176,237.9524,18.23484165,4433.985593,,,
12.55,1967.282231,234.8095,18.09224944,4380.024952,,,
12.6,1970.383115,231.6667,17.94752352,4326.518394,,,
12.65,1973.484304,225.3333,17.64891349,4216.916102,,,
12.7,1977.620847,228.619,17.80554261,4279.33164,,,
12.75,1981.75922,228.7143,17.81046865,4285.199836,,,
12.8,1984.864066,228.8095,17.81528077,4290.025048,,,
12.85,1989.005791,228.9048,17.82020424,4295.897632,,,
12.9,1992.11277,229,17.82501353,4300.72598,,,
12.95,1995.220969,229.0952,17.82982138,4305.556046,,,
13,1999.366961,232.381,17.98378198,4368.57453,,,
13.05,2002.477294,229.2381,17.83730624,4315.41853,,,
13.1,2006.626333,235.7619,18.14009434,4436.96175,,,
13.15,2009.738799,232.619,17.99592178,4383.314142,,,
13.2,2013.890277,235.9048,18.14741024,4446.881419,,,
13.25,2017.005791,232.7143,18.00111418,4392.356907,,,
13.3,2020.121914,232.7619,18.00365223,4396.355915,,,
13.35,2023.238647,229.619,17.85739151,4343.143703,,,
13.4,2026.356599,229.7143,17.8621957,4347.988663,,,
13.45,2029.47516,226.5714,17.71379879,4295.225228,,,
13.5,2032.595855,226.6667,17.71866116,4300.058283,,,
13.55,2035.71655,223.5238,17.56809542,4247.750535,,,
13.6,2039.879,226.8571,17.72847869,4310.772122,,,
13.65,2041.960988,223.7143,17.57793175,4257.388759,,,
13.7,2045.08473,223.7619,17.58054558,4261.372385,,,
13.75,2048.210302,220.619,17.42786682,4209.506032,,,
13.8,2051.336178,217.4286,17.2705278,4157.302069,,,
13.85,2054.462664,217.4762,17.27319648,4161.271898,,,
13.9,2057.590369,214.2857,17.11347887,4109.56436,,,
13.95,2060.719293,214.3333,17.11617589,4113.528239,,,
14,2062.805547,211.1429,16.95395919,4061.278386,,,
14.05,2065.935995,207.9524,16.78936009,4010.598076,,,
14.1,2069.067967,208.0476,16.79459328,4015.347155,,,
14.15,2072.200549,204.9048,16.63007063,3965.973672,,,
14.2,2075.33374,205,16.63536878,3970.707981,,,
14.25,2078.46815,201.8571,16.46843744,3921.838044,,,
14.3,2081.603475,201.9524,16.47380698,3926.559948,,,
14.35,2083.694605,198.7619,16.30176579,3876.376146,,,
14.4,2086.831454,198.8095,16.30461001,3880.305105,,,
14.45,2089.970131,198.8571,16.30745403,3884.236049,,,
14.5,2093.109113,198.9048,16.31030315,3888.169078,,,
14.55,2095.202377,195.6667,16.1331187,3837.744565,,,
14.6,2098.343188,195.7143,16.13599422,3841.668696,,,
14.65,2101.484913,192.5238,15.95886345,3793.625323,,,
14.7,2104.627553,195.8095,16.1417444,3849.520161,,,
14.75,2106.723255,192.619,15.96459751,3800.407489,,,
14.8,2109.867723,192.6667,15.96750993,3804.328122,,,
14.85,2111.964645,189.4762,15.78771522,3755.776278,,,
14.9,2115.110637,189.5238,15.79065444,3759.687676,,,
14.95,2118.257543,189.619,15.79629697,3764.351983,,,
15,2121.406279,189.7143,15.80194335,3769.020266,,,
15.05,2123.505029,189.7619,15.80480216,3771.880528,,,
15.1,2126.655593,189.8571,15.81044009,3776.549909,,,
15.15,2128.755258,186.619,15.62547898,3727.761532,,,
15.2,2131.907345,186.6667,15.62845462,3731.67223,,,
15.25,2134.008534,183.4286,15.4406989,3683.478699,,,
15.3,2137.162146,183.4762,15.44370266,3687.379852,,,
15.35,2139.264249,180.2381,15.25311739,3639.789586,,,
15.4,2142.419689,183.5714,15.44963538,3694.128771,,,
15.45,2145.575434,183.619,15.45263806,3698.032522,,,
15.5,2147.679976,180.381,15.26216555,3650.417143,,,
15.55,2149.784517,177.1429,15.06878982,3603.421227,,,
15.6,2152.94331,180.4762,15.268168,3657.153472,,,
15.65,2155.048766,177.2381,15.07486532,3610.138931,,,
15.7,2158.209083,177.2857,15.07793698,3614.028076,,,
15.75,2160.315757,174.0476,14.88173938,3567.634984,,,
15.8,2162.423651,174.0476,14.88187241,3569.749906,,,
15.85,2164.53185,170.8095,14.68270609,3523.997586,,,
15.9,2167.694605,174.1429,14.88802593,3576.456986,,,
15.95,2169.803718,170.9048,14.68893483,3530.685548,,,
16,2171.913746,167.619,14.48384709,3484.873178,,,
16.05,2174.024078,164.3333,14.27564862,3439.741126,,,
16.1,2177.189881,167.6667,14.487157,3490.855807,,,
16.15,2179.301128,164.4286,14.28203143,3446.3935,,,
16.2,2181.412374,164.4762,14.28518927,3449.190476,,,
16.25,2183.52484,161.2381,14.07704683,3405.387881,,,
16.3,2185.637306,161.2857,14.08024446,3408.175951,,,
16.35,2187.750686,158.0476,13.86905708,3365.042463,,,
16.4,2189.864066,158.0952,13.87229493,3367.821195,,,
16.45,2191.977446,154.8571,13.65803594,3325.365685,,,
16.5,2194.092045,151.619,13.44063878,3283.609924,,,
16.55,2196.207254,151.6667,13.44396567,3286.370769,,,
16.6,2198.322767,151.7143,13.44728527,3289.130738,,,
16.65,2200.438586,148.4762,13.22680982,3248.063293,,,
16.7,2202.554404,148.5238,13.23017084,3250.81292,,,
16.75,2204.671137,145.2857,13.00655391,3210.454205,,,
16.8,2206.788479,145.3333,13.00995678,3213.194576,,,
16.85,2208.906126,145.381,13.01336606,3215.936721,,,
16.9,2209.96495,142.0952,12.78322221,3174.615273,,,
16.95,2212.083206,138.8095,12.54981431,3135.117652,,,
17,2214.202073,138.8571,12.55330304,3137.837249,,,
17.05,2216.321244,138.9048,12.55679837,3140.558577,,,
17.1,2218.440719,138.9524,12.56028598,3143.279125,,,
17.15,2219.501067,132.381,12.08361137,3063.361218,,,
17.2,2221.621457,132.381,12.08368526,3065.484383,,,
17.25,2223.741542,132.381,12.08375914,3067.607243,,,
17.3,2225.863151,132.381,12.08383308,3069.731628,,,
17.35,2226.924413,129.0952,11.8404729,3031.488058,,,
17.4,2229.045718,129.0952,11.84054261,3033.611902,,,
17.45,2230.10698,125.8095,11.59382535,2996.174306,,,
17.5,2232.229808,125.8095,11.593891,2998.299454,,,
17.55,2233.29107,122.5238,11.34380481,2961.677707,,,
17.6,2235.414813,122.5238,11.34386648,2963.80356,,,
17.65,2237.538555,122.5238,11.34392815,2965.929414,,,
17.7,2238.600427,119.2381,11.09046811,2930.135021,,,
17.75,2240.724779,119.2381,11.09052589,2932.261289,,,
17.8,2241.786955,115.9524,10.83369862,2897.305243,,,
17.85,2242.850046,112.6667,10.57351428,2863.199399,,,
17.9,2244.974703,112.6667,10.57356459,2865.325616,,,
17.95,2246.038098,112.7143,10.57738343,2866.893186,,,
18,2248.164279,112.7619,10.58122684,2869.524506,,,
18.05,2249.227065,109.4762,10.31778347,2836.253181,,,
18.1,2251.35416,109.5238,10.3216711,2838.872903,,,
18.15,2252.417556,106.2381,10.05493987,2806.460339,,,
18.2,2253.48156,106.2381,10.05496163,2807.524975,,,
18.25,2255.608656,106.2857,10.05889337,2810.132041,,,
18.3,2256.672966,103,9.788890991,2778.58911,,,
18.35,2257.73697,99.71429,9.515596815,2747.938274,,,
18.4,2259.86559,103.0476,9.792886814,2782.24947,,,
18.45,2260.929899,99.7619,9.519636149,2751.585836,,,
18.5,2261.994819,99.7619,9.519654711,2752.651255,,,
18.55,2264.124352,99.80952,9.523675795,2755.235212,,,
18.6,2264.124352,96.47619,9.243155402,2723.956264,,,
18.65,2265.188967,93.19048,8.963407078,2695.109671,,,
18.7,2267.319415,93.2381,8.967515784,2697.667832,,,
18.75,2268.384334,93.2381,8.967531365,2698.73314,,,
18.8,2269.450168,89.95238,8.684631279,2670.798438,,,
18.85,2270.515696,89.95238,8.684645469,2671.864307,,,
18.9,2271.58092,89.95238,8.684659655,2672.929871,,,
18.95,2272.647059,86.66666,8.398606741,2645.930056,,,
19,2274.779031,90,8.688825231,2676.542667,,,
19.05,2275.844864,86.66666,8.398645333,2649.12875,,,
19.1,2276.910698,86.66666,8.398658196,2650.19488,,,
19.15,2276.910698,80,7.808756719,2596.163254,,,
19.2,2279.043584,83.33334,8.105298288,2624.820953,,,
19.25,2279.043584,80,7.808777491,2598.296578,,,
19.3,2281.17708,80,7.808798268,2600.430512,,,
19.35,2281.17708,76.66666,7.509203526,2574.899613,,,
19.4,2282.243523,76.66666,7.509212779,2575.966243,,,
19.45,2283.310881,73.33334,7.206623147,2552.506652,,,
19.5,2284.377629,73.33334,7.206631344,2553.573557,,,
19.55,2284.377629,70,6.901099643,2530.059821,,,
19.6,2285.444986,66.66666,6.592724062,2508.636767,,,
19.65,2286.512039,70,6.90111407,2532.194495,,,
19.7,2287.579092,70,6.901121282,2533.261679,,,
19.75,2287.579092,63.33333,6.281588856,2489.313147,,,
19.8,2288.647059,63.33333,6.281594319,2490.381204,,,
19.85,2288.647059,60,5.967773558,2469.964882,,,
19.9,2289.714416,60,5.967778247,2471.032312,,,
19.95,2290.782688,60,5.96778294,2472.100657,,,
20,2290.782688,56.66667,5.65138662,2452.734693,,,
20.05,2291.850046,53.33333,5.332522607,2435.494878,,,
20.1,2291.850046,50,5.011295347,2418.254559,,,
20.15,2292.917708,50,5.011298137,2419.322257,,,
20.2,2292.917708,50,5.011298137,2419.322257,,,
20.25,2293.986285,46.66667,4.687828011,2404.225064,,,
20.3,2293.986285,46.66667,4.687828011,2404.225064,,,
20.35,2293.986285,40,4.034637632,2375.145727,,,
20.4,2295.054252,43.33333,4.362232587,2390.209017,,,
20.45,2295.054252,40,4.034639093,2376.213708,,,
20.5,2295.054252,36.66667,3.705180581,2363.313523,,,
20.55,2295.054252,33.33333,3.373992721,2351.514416,,,
20.6,2296.122828,36.66667,3.705181715,2364.38211,,,
20.65,2297.190795,36.66667,3.705182848,2365.450087,,,
20.7,2297.190795,33.33333,3.373994434,2353.650974,,,
20.75,2298.259372,33.33333,3.373995291,2354.719558,,,
20.8,2298.259372,33.33333,3.373995291,2354.719558,,,
20.85,2298.259372,30,3.041220696,2344.027121,,,
20.9,2299.328254,33.33333,3.373996148,2355.788447,,,
20.95,2299.328254,30,3.041221324,2345.096008,,,
21,2299.328254,26.66667,2.707005281,2335.51526,,,
21.05,2300.39683,30,3.041221952,2346.164589,,,
21.1,2300.39683,26.66667,2.707005725,2336.583839,,,
21.15,2300.39683,26.66667,2.707005725,2336.583839,,,
21.2,2301.466016,26.66667,2.707006168,2337.653028,,,
21.25,2301.466016,26.66667,2.707006168,2337.653028,,,
21.3,2301.466016,23.33333,2.371497223,2329.188502,,,
21.35,2302.534898,26.66667,2.707006612,2338.721913,,,
21.4,2302.534898,26.66667,2.707006612,2338.721913,,,
21.45,2304.67327,30,3.041224466,2350.441048,,,
21.5,2304.67327,30,3.041224466,2350.441048,,,
21.55,2303.603779,26.66667,2.707007055,2339.790797,,,
21.6,2303.603779,26.66667,2.707007055,2339.790797,,,
21.65,2303.603779,23.33333,2.37149782,2331.326268,,,
21.7,2302.534898,16.66667,1.697223004,2316.692815,,,
21.75,2302.534898,16.66667,1.697223004,2316.692815,,,
21.8,2303.603779,16.66667,1.697223114,2317.761697,,,
21.85,2302.534898,13.33333,1.358771252,2311.599275,,,
21.9,2302.534898,13.33333,1.358771252,2311.599275,,,
21.95,2301.466016,6.666667,0.680050167,2303.73322,,,
22,2302.534898,10,1.019659569,2307.635066,,,
22.05,2305.742457,20,2.034851738,2326.120745,,,
22.1,2308.95093,26.71428,2.711792359,2345.266957,,,
22.15,2306.812252,20.04762,2.039668556,2327.287556,,,
22.2,2306.812252,20.04762,2.039668556,2327.287556,,,
22.25,2305.742457,13.38095,1.363611576,2314.871654,,,
22.3,2305.742457,13.38095,1.363611576,2314.871654,,,
22.35,2305.742457,13.38095,1.363611576,2314.871654,,,
22.4,2304.67327,6.714286,0.684904482,2306.972973,,,
22.45,2302.534898,0.04761905,0.004859087,2302.535014,,,
22.5,2300.39683,-13.28571,-1.353930853,2309.396617,,,
22.55,2298.259372,-19.95238,-2.0300336,2318.540869,,,
22.6,2297.190795,-19.95238,-2.030033412,2317.472291,,,
22.65,2295.054252,-26.61905,-2.702219184,2331.112452,,,
22.7,2295.054252,-26.61905,-2.702219184,2331.112452,,,
22.75,2293.986285,-26.61905,-2.702218743,2330.044482,,,
22.8,2290.782688,-36.61905,-3.700456564,2358.865589,,,
22.85,2289.714416,-43.28571,-4.357557137,2384.661462,,,
22.9,2287.579092,-46.61905,-4.683177513,2397.594584,,,
22.95,2284.377629,-56.61905,-5.646824552,2446.060275,,,
23,2282.243523,-59.95238,-5.963243351,2463.276835,,,
23.05,2282.243523,-63.28571,-6.277096974,2483.67811,,,
23.1,2281.17708,-76.61905,-7.504902497,2574.542203,,,
23.15,2282.243523,-83.33334,-8.105333067,2628.021658,,,
23.2,2281.17708,-80,-7.808798268,2600.430512,,,
23.25,2281.17708,-80,-7.808798268,2600.430512,,,
23.3,2283.310881,-70,-6.901092432,2528.992942,,,
23.35,2284.377629,-66.66666,-6.592717761,2507.569301,,,
23.4,2284.377629,-66.66666,-6.592717761,2507.569301,,,
23.45,2284.377629,-63.33333,-6.281572481,2486.111416,,,
23.5,2283.310881,-60,-5.967750115,2464.628342,,,
23.55,2282.243523,-56.66667,-5.651354712,2444.195063,,,
23.6,2281.17708,-53.33333,-5.332489054,2424.821454,,,
23.65,2281.17708,-50,-5.01126746,2407.581237,,,
23.7,2280.110637,-46.66667,-4.687798294,2390.349063,,,
23.75,2276.910698,-56.66667,-5.651334783,2438.861948,,,
23.8,2276.910698,-53.33333,-5.332475639,2420.554889,,,
23.85,2275.844864,-46.66667,-4.687789156,2386.083182,,,
23.9,2273.712588,-50,-5.011247953,2400.116496,,,
23.95,2271.58092,-50,-5.011242381,2397.984758,,,
24,2267.319415,-53.33333,-5.332445477,2410.963194,,,
24.05,2265.188967,-53.33333,-5.332438776,2408.832654,,,
24.1,2264.124352,-56.66667,-5.65128699,2426.074906,,,
24.15,2265.188967,-50,-5.011225673,2391.592591,,,
24.2,2264.124352,-56.66667,-5.65128699,2426.074906,,,
24.25,2263.059433,-56.66667,-5.651283009,2425.009929,,,
24.3,2263.059433,-56.66667,-5.651283009,2425.009929,,,
24.35,2263.059433,-63.33333,-6.281463412,2464.791435,,,
24.4,2259.86559,-76.66666,-7.509018579,2553.584403,,,
24.45,2260.929899,-73.33334,-7.206451145,2530.122374,,,
24.5,2260.929899,-73.33334,-7.206451145,2530.122374,,,
24.55,2257.73697,-80,-7.808569956,2576.985592,,,
24.6,2253.48156,-89.95238,-8.684418586,2654.824729,,,
24.65,2249.227065,-99.90476,-9.531381032,2741.238301,,,
24.7,2244.974703,-113.1905,-10.61527188,2870.874976,,,
24.75,2240.724779,-123.1429,-11.39140841,2976.156562,,,
24.8,2239.662298,-116.4762,-10.87481644,2900.864304,,,
24.85,2241.786955,-109.8571,-10.3483319,2832.743982,,,
24.9,2241.786955,-106.5238,-10.07804768,2798.699407,,,
24.95,2240.724779,-103.1905,-9.804333551,2764.498717,,,
25,2235.414813,-113.0952,-10.60746149,2860.296694,,,
25.05,2231.168241,-113.0476,-10.60357229,2855.54214,,,
25.1,2224.802804,-126.2857,-11.62963005,2996.393804,,,
25.15,2221.621457,-132.9048,-12.12217462,3071.823902,,,
25.2,2221.621457,-136.2381,-12.36511774,3112.636603,,,
25.25,2220.560805,-136.2381,-12.36507825,3111.574415,,,
25.3,2215.261201,-149.4762,-13.29594579,3276.176574,,,
25.35,2212.083206,-159.4286,-13.960833,3408.651222,,,
25.4,2211.024383,-162.7143,-14.17388111,3453.811657,,,
25.45,2211.024383,-152.7143,-13.51537444,3315.3407,,,
25.5,2211.024383,-156.0476,-13.73816979,3360.763742,,,
25.55,2212.083206,-152.7619,-13.51863026,3317.04521,,,
25.6,2212.083206,-142.7619,-12.83028304,3185.27538,,,
25.65,2212.083206,-129.4762,-11.86837638,3021.145524,,,
25.7,2209.96495,-122.8095,-11.36500554,2941.572256,,,
25.75,2207.846693,-116.1429,-10.84781628,2865.402395,,,
25.8,2204.671137,-112.7619,-10.58019455,2825.999319,,,
25.85,2201.49619,-119.3333,-11.09684868,2894.053395,,,
25.9,2198.322767,-135.8571,-12.33666103,3084.598655,,,
25.95,2195.149954,-145.7619,-13.03924046,3207.117187,,,
26,2195.149954,-142.4286,-12.8061192,3164.041076,,,
26.05,2193.035355,-132.4762,-12.08968895,3038.01147,,,
26.1,2190.920756,-125.8095,-11.59261313,2956.94526,,,
26.15,2191.977446,-102.619,-9.756153921,2710.136265,,,
26.2,2191.977446,-92.66666,-8.917455184,2617.188533,,,
26.25,2189.864066,-99.28571,-9.478536033,2675.963512,,,
26.3,2188.807071,-99.2381,-9.474528753,2674.454851,,,
26.35,2187.750686,-85.95238,-8.335003928,2555.0342,,,
26.4,2185.637306,-82.61905,-8.041026747,2525.626058,,,
26.45,2182.46876,-89.2381,-8.621575258,2577.608887,,,
26.5,2180.356599,-95.85714,-9.189373485,2634.448804,,,
26.55,2178.245047,-102.4762,-9.744074725,2695.004397,,,
26.6,2176.134105,-112.381,-10.54915938,2793.41729,,,
26.65,2172.968302,-122.2857,-11.32380494,2898.596584,,,
26.7,2170.858275,-128.8571,-11.82086991,2972.538098,,,
26.75,2169.803718,-125.5238,-11.57035513,2932.496397,,,
26.8,2168.749467,-122.1905,-11.31638224,2893.295913,,,
26.85,2167.694605,-115.5714,-10.80182853,2819.031261,,,
26.9,2168.749467,-102.381,-9.736013102,2684.576638,,,
26.95,2166.640354,-99.04762,-9.458182479,2650.474788,,,
27,2169.803718,-79.2381,-7.739530532,2483.111542,,,
27.05,2172.968302,-69.33334,-6.838915191,2414.057041,,,
27.1,2170.858275,-69.28571,-6.834507987,2411.62113,,,
27.15,2167.694605,-72.57143,-7.136178578,2431.409699,,,
27.2,2164.53185,-85.7619,-8.318018444,2530.223094,,,
27.25,2162.423651,-92.33334,-8.888431606,2584.656708,,,
27.3,2160.315757,-92.28571,-8.884312402,2582.124813,,,
27.35,2158.209083,-95.57143,-9.164785356,2609.670365,,,
27.4,2156.102103,-98.85714,-9.442027228,2638.131668,,,
27.45,2155.048766,-95.52381,-9.160693621,2606.072451,,,
27.5,2152.94331,-92.19048,-8.876029875,2573.904114,,,
27.55,2151.889973,-88.85714,-8.588106955,2543.742575,,,
27.6,2152.94331,-78.95238,-7.713761475,2464.040155,,,
27.65,2151.889973,-75.61905,-7.413340657,2437.773976,,,
27.7,2152.94331,-62.42857,-6.196007192,2349.021756,,,
27.75,2156.102103,-46,-4.622590616,2263.233973,,,
27.8,2155.048766,-46,-4.622588446,2262.18061,,,
27.85,2155.048766,-42.71429,-4.30130928,2247.519396,,,
27.9,2155.048766,-39.42857,-3.978105032,2233.916968,,,
27.95,2153.996038,-46,-4.622586277,2261.127857,,,
28,2151.889973,-46,-4.622581938,2259.021741,,,
28.05,2151.889973,-55.90476,-5.578216134,2309.556628,,,
28.1,2149.784517,-72.38095,-7.118632582,2412.139455,,,
28.15,2149.784517,-65.80952,-6.512202173,2367.34638,,,
28.2,2148.732094,-59.19048,-5.890575546,2325.240854,,,
28.25,2148.732094,-49.28571,-4.941805083,2271.577253,,,
28.3,2146.627248,-49.28571,-4.941799791,2269.47234,,,
28.35,2145.575434,-46,-4.622568927,2252.70705,,,
28.4,2146.627248,-36.14286,-3.653096516,2212.957926,,,
28.45,2145.575434,-32.85714,-3.326432313,2200.439278,,,
28.5,2144.523011,-32.85714,-3.326431501,2199.386848,,,
28.55,2144.523011,-26.28572,-2.668662627,2179.685667,,,
28.6,2143.471198,-26.28572,-2.668662207,2178.633851,,,
28.65,2140.316062,-39.42857,-3.978085639,2219.184071,,,
28.7,2138.21335,-42.71429,-4.301281298,2230.683676,,,
28.75,2136.110637,-52.57143,-5.258833039,2275.714173,,,
28.8,2132.95794,-72.28571,-7.109798418,2394.632963,,,
28.85,2129.806157,-78.85714,-7.705002971,2440.164243,,,
28.9,2129.806157,-78.85714,-7.705002971,2440.164243,,,
28.95,2128.755258,-82.14286,-7.998180763,2464.912077,,,
29,2129.806157,-75.57143,-7.40884242,2415.333581,,,
29.05,2129.806157,-69,-6.807875229,2368.615292,,,
29.1,2130.856446,-65.71429,-6.503226214,2347.796741,,,
29.15,2130.856446,-59.14286,-5.885990241,2307.083652,,,
