6.0,1576.010057909174,956.7619,29.11585781192972,22469.570937156925
6.05,1590.0167631819568,955.0476,29.112843829810757,22436.548800083554
6.1,1603.0411459920756,944.1429,29.06531160111273,22135.01478334652
6.15,1616.082901554404,942.3333,29.06124852595227,22098.087818604334
6.2,1629.141115513563,934.4286,29.0271928960411,21884.164699498426
6.25,1641.2103017372751,926.381,28.991405273723256,21665.151415366356
6.3,1653.2938128619323,915.2381,28.93904208174144,21356.81172184703
6.35,1666.4014020115817,910.2857,28.918103184037825,21229.148325748367
6.4,1678.5153916488873,902.1905,28.879940270933524,21009.59636386234
6.45,1692.668088997257,903.4762,28.891790889780534,21063.532063915474
6.5,1704.8146906430966,895.3333,28.85272884281492,20842.829296329666
6.55,1717.989942090826,893.4286,28.847154937862136,20803.476871590647
6.6,1730.1676318195673,885.2381,28.80686074888515,20581.764239488068
6.65,1744.3931728131668,886.4762,28.818702943786988,20634.236501812724
6.7,1756.6031697653154,875.1429,28.76010225056874,20322.353537672825
6.75,1769.847607436757,873.1905,28.753777663476733,20281.794917938038
6.8,1782.0889972569337,864.9524,28.71114463025301,20059.477760135745
6.85,1795.3672660774155,862.9524,28.70428300887651,20017.641436045975
6.9,1807.6403535507468,854.6667,28.66026657899955,19794.365967919704
6.95,1819.928375495276,849.4762,28.633830433706674,19660.03995386011
7.0,1832.2319414812555,841.1429,28.588014403872688,19435.971932219345
7.05,1845.5775678146906,842.2857,28.599588828346654,19484.204449447017
7.1,1856.8838768668088,833.8571,28.55197718581922,19256.514328565452
7.15,1870.2633343492837,834.9524,28.56337496717185,19303.355077408756
7.2,1881.5979884181652,829.619,28.53424097586115,19164.267817928747
7.25,1895.010667479427,830.7143,28.545711898550262,19211.10866642334
7.3,1907.407802499238,831.7143,28.556227833445103,19254.06569435444
7.35,1920.855227064919,835.9524,28.587105800764455,19390.794409506834
7.4,1933.2846693081376,833.8571,28.578492612392342,19345.364913711783
7.45,1945.7299603779334,834.9048,28.589291796263016,19389.788747421786
7.5,1958.19079548918,829.619,28.560777194568246,19253.23231061304
7.55,1970.6668698567507,830.6667,28.571646385593414,19297.65559430816
7.6,1982.1179518439499,825.2381,28.541533494993622,19155.928270782784
7.65,1994.6248095092958,826.2857,28.55247448118366,19200.34584783669
7.7,2006.1030173727522,817.7143,28.501859624203952,18969.130786542486
7.75,2017.5946357817738,815.4762,28.491386808675095,18918.65027817125
7.8,2029.1002743066138,810.0476,28.460014659472364,18777.3659255335
7.85,2040.6187138067662,807.8095,28.449269938981157,18726.980445125126
7.9,2051.101798232246,799.0952,28.394872578589826,18491.385085403042
7.95,2062.6464492532764,796.8571,28.383726184108436,18441.133197535044
8.0,2072.1014934471195,788.0,28.3264312827385,18200.85212539005
8.05,2083.6711368485217,785.7143,28.3145313994312,18149.391517558324
8.1,2094.200243828101,776.9048,28.256262578886204,17912.26863885088
8.15,2104.740627857361,774.5238,28.242877800299148,17857.05782788427
8.2,2115.2922889363,765.6667,28.182528282814957,17619.218572457758
8.25,2126.9119170984454,766.5238,28.19267358102789,17656.62628838472
8.3,2137.4873514172505,757.6667,28.13102500565305,17419.236470608783
8.35,2149.133495885401,755.3333,28.117496942028733,17366.852585522738
8.4,2159.732703444072,746.4762,28.053979729651335,17130.12462863704
8.45,2171.4056690033526,744.0952,28.039569910486495,17076.57378895298
8.5,2180.9658640658336,735.0476,27.97224732547837,16834.00257549518
8.55,2192.6641267906125,732.6667,27.957278982898803,16780.6345915783
8.6,2203.310576043889,726.9524,27.915129160366824,16633.009692203792
8.65,2213.968607131972,724.4762,27.89862845631436,16575.916805668407
8.7,2224.638220054861,718.7143,27.85509070137282,16427.301742470456
8.75,2235.3194148125567,716.2381,27.838142707004852,16370.35568353766
8.8,2246.012191405059,713.7619,27.82105683293755,16313.456285034566
8.85,2256.7168546174944,711.2381,27.803432531861215,16255.280773117935
8.9,2267.43279487961,708.7143,27.78566214389475,16197.15392933775
8.95,2278.160926546784,709.4762,27.795569379516586,16230.359398804201
9.0,2287.82566290765,703.5714,27.7485146993688,16077.201892190074
9.05,2299.6519353855533,711.0,27.815370070703427,16296.840271069845
9.1,2309.3380067052726,705.1429,27.76890237545053,16144.91878824271
9.15,2321.190185918927,709.2857,27.807916175499837,16273.326474479163
9.2,2330.8975921975007,706.6667,27.78886270615976,16211.406511981688
9.25,2341.695214873514,707.4762,27.799240137458142,16246.0091640853
9.3,2352.5047241694606,704.9524,27.781237166694574,16187.985938865897
