9,2289.555928,704,27.75274248,16091.03339,,,,,
9.05,2301.386772,708.0952,27.79142753,16218.02287,,,,,
9.1,2311.07772,702.1905,27.74416792,16064.91848,,,,,
9.15,2322.934776,709.619,27.81129626,16284.5523,,,,,
9.2,2332.647059,703.7143,27.76421746,16131.35896,,,,,
9.25,2343.449253,704.4762,27.77423501,16164.61444,,,,,
9.3,2354.263639,701.9524,27.75605672,16106.64954,,,,,
9.35,2366.173118,709.381,27.82331837,16326.4333,,,,,
9.4,2375.928071,703.4286,27.77575483,16171.89179,,,,,
9.45,2386.778726,704.1905,27.78580206,16205.20983,,,,,3983.995733
9.5,2396.554404,698.2381,27.73751551,16050.9008,,,,,
9.55,2408.515392,705.7143,27.80588238,16271.91685,,,,,
9.6,2417.223407,696.3333,27.72753167,16021.18051,,,,,
9.65,2428.119781,700.4286,27.7667294,16146.99788,,,,,
9.7,2437.937214,694.4286,27.71746286,15991.5199,,,,,
9.75,2447.763487,695.1429,27.7269091,16022.2985,,,,,
9.8,2457.600731,689.1905,27.6773003,15868.38479,,,,,
9.85,2467.447729,686.5238,27.65653433,15805.58348,,,,,
9.9,2476.208473,680.4286,27.60400774,15646.92587,,,,,
9.95,2486.073758,677.7619,27.58264955,15584.31379,,,,,
10,2494.851874,671.6667,27.52876706,15426.10568,,,,,
10.05,2504.735751,672.3333,27.53813619,15455.42918,,,,,
10.1,2512.430661,659.4286,27.41761739,15109.3562,,,,,
10.15,2522.33313,660.0952,27.42717666,15138.58832,,,,,
10.2,2531.143859,650.5714,27.33649068,14887.53996,,,,,
10.25,2541.06431,651.2381,27.34619723,14916.71341,,,,,
10.3,2548.788174,641.619,27.25181215,14662.63031,,,,,
10.35,2558.727827,638.8571,27.22659532,14598.33178,,,,,
10.4,2567.571167,629.2857,27.12955573,14347.90823,,,,,
10.45,2576.422432,626.4762,27.10244733,14281.42864,,,,,
10.5,2585.281926,620.2381,27.03807807,14122.26076,,,,,
10.55,2594.149954,617.4286,27.01015376,14056.03346,,,,,
10.6,2603.025297,607.7619,26.90556953,13805.12582,,,,,
10.65,2611.909174,608.3333,26.91465166,13830.1879,,,,,
10.7,2620.800975,602.0476,26.84600703,13670.91225,,,,,
10.75,2630.814386,602.6667,26.85606771,13698.43596,,,,,
10.8,2638.60957,596.3333,26.78529128,13537.04811,,,,,
10.85,2648.640658,596.9048,26.79491086,13563.26117,,,,,
10.9,2656.450168,590.5238,26.72226445,13400.99512,,,,,
10.95,2666.500457,594.5238,26.77238476,13518.89594,,,,,
11,2674.323682,588.1429,26.69916809,13356.7876,,,,,
11.05,2683.273392,588.6667,26.70804809,13380.48067,,,,,
11.1,2692.230722,585.7619,26.67585137,13312.65671,,,,,
11.15,2701.196282,589.7143,26.72579523,13427.91045,,,,,
11.2,2709.048461,583.2857,26.65083009,13264.85235,,,,,
11.25,2719.152393,587.3333,26.70261789,13383.77771,,,,,
11.3,2727.019201,580.9048,26.62705978,13220.88363,,,,,
11.35,2736.016763,584.8571,26.67774059,13335.96541,,,,,
11.4,2743.897287,578.4286,26.60156108,13173.24247,,,,,
11.45,2754.038403,582.4762,26.65411287,13291.99606,,,,,
11.5,2761.932947,579.4762,26.61969885,13220.62986,,,,,
11.55,2772.09235,583.5714,26.6727045,13340.74921,,,,,
11.6,2780.002438,580.5714,26.63840246,13269.34649,,,,,
11.65,2790.181347,584.6667,26.69127742,13389.56929,,,,,
11.7,2796.972874,578.1429,26.61344828,13223.04547,,,,,
11.75,2807.169765,582.2381,26.66671062,13343.17655,,,,,
11.8,2815.107284,575.7619,26.58917559,13179.31457,,,,,
11.85,2824.188052,579.7619,26.64132373,13295.59606,,,,,
11.9,2832.139592,573.2857,26.5631473,13131.91007,,,,,
11.95,2840.098446,573.7619,26.57142158,13153.15871,,,,,
12,2848.064005,567.2857,26.49170918,12989.93178,,,,,
12.05,2857.174947,571.3333,26.54578752,13107.10008,,,,,
12.1,2865.154221,568.3333,26.50999954,13036.12727,,,,,
12.15,2873.140201,565.2857,26.4732313,12964.00261,,,,,
12.2,2879.990552,558.7143,26.3896816,12797.6873,,,,,
12.25,2887.988723,559.1905,26.39821225,12818.86263,,,,,
12.3,2895.993904,552.619,26.31329927,12654.27196,,,,,
12.35,2904.005486,553.0952,26.32194049,12675.41159,,,,,
12.4,2910.877476,546.4762,26.23432107,12508.85254,,,,,
12.45,2918.90125,546.9524,26.24307623,12529.95387,,,,,
12.5,2925.783907,536.8095,26.10422012,12271.8465,,,,,
12.55,2933.820177,537.2381,26.112487,12291.63476,,,,,
12.6,2940.713197,527,25.96770883,12032.39518,,,,,
12.65,2947.612313,523.8571,25.92356939,11958.21012,,,,,
12.7,2954.515392,513.619,25.77216485,11700.92395,,,,,
12.75,2962.575739,517.5714,25.83412543,11811.48548,,,,,
12.8,2969.48979,507.3333,25.67943137,11555.13178,,,,,
12.85,2977.562329,507.7619,25.68823912,11574.71244,,,,,
12.9,2983.332521,497.4286,25.52641196,11316.2194,,,,,
12.95,2991.417251,497.8571,25.53541775,11335.72381,,,,,
13,2998.351722,494.6667,25.48569,11261.6782,,,,,
13.05,3005.291984,491.4286,25.43460024,11186.57928,,,,,
13.1,3012.236513,484.6667,25.32400931,11022.30475,,,,,
13.15,3020.345322,485.0476,25.33249207,11040.51538,,,,,
13.2,3026.14142,478.1905,25.21741234,10873.31692,,,,,
13.25,3034.26181,482.1429,25.28701441,10981.68967,,,,,
13.3,3041.22737,478.9048,25.23351978,10907.24233,,,,,
13.35,3048.19872,475.6667,25.17938225,10832.96963,,,,,
13.4,3055.175251,472.4286,25.12459142,10758.87305,,,,,
13.45,3062.154831,472.7619,25.13219854,10774.59725,,,,,
13.5,3069.140506,469.4762,25.07595818,10699.46533,,,,,
13.55,3076.132277,469.8095,25.08362261,10715.18101,,,,,
13.6,3081.962816,462.9524,24.96196372,10549.72551,,,,,
13.65,3090.12801,466.9524,25.03618003,10658.30383,,,,,
13.7,3095.967693,463.619,24.97753266,10581.08383,,,,,
13.75,3104.148126,467.619,25.05161019,10689.74153,,,,,
13.8,3109.993904,460.7143,24.92803359,10523.33538,,,,,
13.85,3117.013106,461.0476,24.93587068,10539.01541,,,,,
13.9,3124.041451,457.7619,24.87706883,10464.55729,,,,,
13.95,3131.072844,461.6667,24.95066688,10569.22228,,,,,
14,3136.933862,454.7143,24.82342379,10402.34597,,,,,
14.05,3145.150869,458.7143,24.8998728,10510.41245,,,,,
14.1,3151.02103,455.381,24.83934224,10433.67259,,,,,
14.15,3158.07071,455.7143,24.84729422,10449.34589,,,,,
14.2,3163.950015,448.7619,24.71717546,10283.20888,,,,,
14.25,3171.011887,452.7143,24.79408293,10388.45094,,,,,
14.3,3178.076806,449.4286,24.73334466,10314.48594,,,,,
14.35,3185.147821,449.7619,24.74142206,10330.13611,,,,,
14.4,3191.045413,446.4286,24.67878192,10253.94391,,,,,
14.45,3199.30509,450.4286,24.75756636,10361.4647,,,,,
14.5,3205.211826,447.0476,24.69414241,10284.05105,,,,,
14.55,3212.301128,447.381,24.7022781,10299.70575,,,,,
14.6,3218.213959,444,24.63810593,10222.48235,,,,,
14.65,3225.315453,447.9524,24.71641697,10327.44808,,,,,
14.7,3231.237428,440.9524,24.58137696,10161.09833,,,,,
14.75,3238.345017,444.9524,24.661485,10267.01665,,,,,
14.8,3244.276135,437.9048,24.52394327,10099.89478,,,,,
14.85,3251.395916,441.8571,24.60400837,10204.41913,,,,,
14.9,3257.33313,438.4762,24.53843059,10127.55052,,,,,
14.95,3264.462054,438.8095,24.54675826,10143.17782,,,,,
15,3270.408412,435.4286,24.48039953,10066.50937,,,,,
15.05,3276.35477,435.6667,24.48659749,10078.54644,,,,,
15.1,3282.310271,428.619,24.34407322,9912.6846,,,,,
15.15,3288.265773,428.9048,24.35136366,9925.850846,,,,,
15.2,3293.032612,421.7619,24.20282004,9757.404517,,,,,
15.25,3300.188967,425.7619,24.28876243,9861.83922,,,,,
15.3,3304.961902,418.619,24.13839824,9693.849423,,,,,
15.35,3310.932642,415.1905,24.06558135,9617.422834,,,,,
15.4,3316.909479,411.7619,23.99177282,9541.24692,,,,,
15.45,3322.886315,412,23.99835834,9553.167106,,,,,
15.5,3327.671442,401.1429,23.75500819,9298.890057,,,,,
15.55,3332.459616,397.6667,23.6756,9221.409991,,,,,
15.6,3338.445596,394.2381,23.59646162,9146.566754,,,,,
15.65,3344.437671,394.4762,23.60336458,9158.385723,,,,,
15.7,3349.234989,387.2857,23.4322918,8994.237954,,,,,
15.75,3355.233161,387.5238,23.43932986,9006.015313,,,,,
15.8,3360.033526,380.2857,23.26223461,8841.953132,,,,,
15.85,3366.037793,380.5238,23.2694141,8853.687563,,,,,
15.9,3370.844255,373.2857,23.08723505,8690.872883,,,,,
15.95,3376.857665,373.4762,23.09334108,8701.467224,,,,,
16,3381.670222,366.2381,22.90584898,8539.945506,,,,,
16.05,3386.48278,362.7143,22.81302568,8464.342859,,,,,
16.1,3392.505334,362.9524,22.82058636,8475.967943,,,,,
16.15,3397.327034,359.381,22.72517849,8399.592559,,,,,
16.2,3402.148735,355.8095,22.62833198,8323.554863,,,,,
16.25,3408.180433,359.7619,22.73763141,8419.403523,,,,,
16.3,3413.008229,352.4762,22.53783278,8259.425791,,,,,
16.35,3417.839073,352.6667,22.54407665,8268.67735,,,,,
16.4,3422.672966,349.0952,22.44443225,8193.297759,,,,,
16.45,3428.716855,349.3333,22.45231944,8204.841236,,,,,
16.5,3433.553795,345.8095,22.35261787,8130.858181,,,,,
16.55,3438.39683,346,22.35899566,8140.080905,,,,,
16.6,3443.239866,346.1905,22.36537027,8149.305015,,,,,
16.65,3448.085949,342.619,22.26291716,8074.575306,,,,,
16.7,3452.932033,339.0476,22.15889478,8000.213338,,,,,
16.75,3458.997257,343,22.27602594,8094.23743,,,,,
16.8,3463.852484,339.4286,22.17214886,8019.838086,,,,,
16.85,3468.707711,339.619,22.17865805,8029.031015,,,,,
16.9,3473.565986,336.0476,22.07325633,7954.982254,,,,,
16.95,3478.427309,336.2381,22.07984078,7964.161833,,,,,
17,3483.291679,332.6667,21.97288685,7890.472029,,,,,
17.05,3488.159098,332.8095,21.97809484,7898.587397,,,,,
17.1,3491.810424,329.1905,21.86785429,7822.980241,,,,,
17.15,3497.896983,329.4286,21.87627103,7834.408213,,,,,
17.2,3501.551356,325.8095,21.7643974,7759.171266,,,,,
17.25,3507.647059,329.8095,21.88972655,7852.708184,,,,,
17.3,3511.30448,322.381,21.65786612,7694.692668,,,,,
17.35,3516.187138,322.5238,21.66324082,7702.769879,,,,,
17.4,3521.069796,322.6667,21.66861686,7710.850142,,,,,
17.45,3525.955501,322.8571,21.67549946,7719.963954,,,,,
17.5,3530.844255,319.2381,21.56055989,7646.716889,,,,,
17.55,3534.51082,315.5714,21.44202153,7571.61712,,,,,
17.6,3539.402621,315.7143,21.44751577,7579.669364,,,,,
17.65,3544.29747,315.8571,21.45300533,7587.72347,,,,,
17.7,3549.195367,316,21.45849673,7595.78373,,,,,
17.75,3554.096312,316.1905,21.46554245,7604.869719,,,,,
17.8,3557.772021,308.7143,21.21783531,7449.055861,,,,,
17.85,3562.679061,308.8571,21.22344908,7457.083958,,,,,
17.9,3567.586102,309,21.2290642,7465.115092,,,,,
17.95,3572.493142,309.1429,21.2346773,7473.14714,,,,,
18,3576.177995,305.4762,21.11070313,7399.264744,,,,,
18.05,3581.091131,305.619,21.11637715,7407.28119,,,,,
18.1,3584.779031,301.9524,20.99045244,7333.839259,,,,,
18.15,3589.698263,305.9048,21.1275307,7422.07995,,,,,
18.2,3594.617495,302.2381,21.00193304,7349.847752,,,,,
18.25,3598.31149,302.3333,21.00582219,7355.605787,,,,,
18.3,3602.005486,294.8095,20.7407157,7202.310298,,,,,
18.35,3606.930814,298.7619,20.88214264,7289.573256,,,,,
18.4,3610.630905,295.0952,20.75228173,7217.003716,,,,,
18.45,3615.562329,295.2857,20.75986332,7225.969805,,,,,
18.5,3619.26242,291.5714,20.62622939,7152.868538,,,,,
18.55,3624.199939,291.7143,20.63217487,7160.832048,,,,,
18.6,3627.903078,291.8095,20.63619667,7166.558185,,,,,
18.65,3632.843645,291.9524,20.64213884,7174.526389,,,,,
18.7,3636.549832,288.2381,20.50646472,7101.870495,,,,,
18.75,3640.259067,284.5238,20.36851444,7029.723808,,,,,
18.8,3645.20573,284.6667,20.37460363,7037.654633,,,,,
18.85,3648.918013,284.8095,20.38050727,7044.33174,,,,,
18.9,3652.633343,281.0952,20.24039208,6972.661237,,,,,
18.95,3656.348674,277.381,20.09791541,6901.515583,,,,,
19,3660.064005,273.6667,19.95302238,6830.899652,,,,,
19.05,3663.782383,273.7619,19.95729058,6836.566963,,,,,
19.1,3667.500762,270.0476,19.80999085,6766.479049,,,,,
19.15,3671.222188,270.1429,19.8143157,6772.135981,,,,,
19.2,3674.943615,266.381,19.66262109,6701.648943,,,,,
19.25,3678.668089,262.619,19.5083003,6631.736765,,,,,
19.3,3682.395611,262.7143,19.51273656,6637.367467,,,,,
19.35,3686.120085,262.8571,19.51914095,6643.922665,,,,,
19.4,3689.850655,259.1429,19.36431159,6575.485024,,,,,
19.45,3693.578177,259.2381,19.36879749,6581.098408,,,,,
19.5,3696.065224,251.5714,19.04024196,6436.369791,,,,,
19.55,3701.042365,255.5714,19.21387044,6517.909013,,,,,
19.6,3704.775983,251.8095,19.0516843,6449.705831,,,,,
19.65,3707.266077,248,18.88441117,6379.961538,,,,,
19.7,3711.002743,244.2381,18.71648175,6313.008209,,,,,
19.75,3713.495885,240.4762,18.54547395,6245.435695,,,,,
19.8,3715.989028,236.7143,18.37147928,6178.51104,,,,,
19.85,3720.975312,236.8095,18.37647436,6185.289695,,,,,
19.9,3723.468455,233,18.19723759,6118.139139,,,,,
19.95,3727.211216,233.0952,18.20216238,6123.645406,,,,,
20,3729.707406,229.2857,18.01981752,6057.166874,,,,,
20.05,3733.453215,229.381,18.02481505,6062.659659,,,,,
20.1,3735.952454,225.5714,17.83930113,5996.863061,,,,,
20.15,3739.701311,225.6667,17.84436801,6002.340286,,,,,
20.2,3742.200549,221.8571,17.65563309,5937.236296,,,,,
20.25,3745.949406,221.9524,17.66077041,5942.694628,,,,,
20.3,3748.451692,218.1429,17.46876336,5878.300196,,,,,
20.35,3752.203596,218.2381,17.47396772,5883.740691,,,,,
20.4,3754.705882,214.381,17.27616113,5819.240923,,,,,
20.45,3758.460835,214.4286,17.27897477,5823.842285,,,,,
20.5,3760.966169,210.5714,17.07764167,5760.101869,,,,,
20.55,3763.471503,210.619,17.08037588,5763.435304,,,,,
20.6,3767.229503,206.8095,16.87813253,5702.531785,,,,,
20.65,3769.737885,202.9524,16.66959284,5640.354413,,,,,
20.7,3772.243219,203.0476,16.67500034,5644.460435,,,,,
20.75,3774.7516,199.2381,16.46545391,5583.856485,,,,,
20.8,3777.259982,199.2857,16.46830099,5587.161418,,,,,
20.85,3781.024078,203.2381,16.68613233,5656.46631,,,,,
20.9,3783.535507,195.5238,16.25807674,5531.910022,,,,,
20.95,3786.046937,195.5714,16.26096254,5535.207402,,,,,
21,3788.558366,191.7143,16.04133562,5475.432615,,,,,
21.05,3792.328558,195.6667,16.26683725,5543.069017,,,,,
21.1,3794.839988,191.8095,16.04728194,5483.269834,,,,,
21.15,3797.354465,191.8571,16.05020725,5486.559525,,,,,
21.2,3799.868942,188,15.82679053,5427.607288,,,,,
21.25,3802.38342,188.0476,15.82975662,5430.885775,,,,,
21.3,3804.900945,184.1905,15.6024165,5372.793751,,,,,
21.35,3808.677233,188.1905,15.83856729,5439.468821,,,,,
21.4,3809.935995,180.4286,15.376987,5319.576045,,,,,
21.45,3812.45352,180.4762,15.38003649,5322.834852,,,,,
21.5,3814.971045,176.619,15.14472978,5266.489942,,,,,
21.55,3817.491618,176.6667,15.14782854,5269.741639,,,,,
21.6,3820.012191,176.7143,15.15092069,5272.991975,,,,,
21.65,3822.532764,172.8095,14.90859296,5216.831314,,,,,
21.7,3825.053337,172.8571,14.91172926,5220.069653,,,,,
21.75,3826.315148,168.9524,14.66509738,5163.589626,,,,,
21.8,3828.838769,169,14.66827864,5166.818849,,,,,
21.85,3831.359342,169.0476,14.67145925,5170.045174,,,,,
21.9,3833.882963,165.1905,14.42374977,5116.46306,,,,,
21.95,3836.409631,165.2381,14.42697566,5119.683309,,,,,
22,3837.671442,161.3333,14.17182803,5065.110713,,,,,
22.05,3841.459921,165.3333,14.4334258,5126.121229,,,,,
22.1,3842.721731,157.5238,13.91884391,5016.666232,,,,,
22.15,3845.2484,157.5714,13.92216203,5019.861418,,,,,
22.2,3846.513258,153.6667,13.6582914,4967.280954,,,,,
22.25,3849.039927,153.7143,13.66165679,4970.463259,,,,,
22.3,3850.304785,149.8095,13.39333076,4918.90709,,,,,
22.35,3854.09936,153.8095,13.66838634,4976.834476,,,,,
22.4,3855.364218,145.9524,13.12399625,4872.834609,,,,,
22.45,3857.893935,149.9048,13.40027847,4927.787884,,,,,
22.5,3860.423651,149.9524,13.40369088,4930.960519,,,,,
22.55,3861.691557,146.0476,13.13097338,4880.423057,,,,,
22.6,3862.956416,142.1429,12.8537018,4830.957419,,,,,
22.65,3865.48918,142.1905,12.85721196,4834.106252,,,,,
22.7,3868.021945,142.2381,12.86072159,4837.255258,,,,,
22.75,3870.554709,142.2857,12.86423069,4840.404435,,,,,
22.8,3871.822615,142.2857,12.86428178,4841.674424,,,,,
22.85,3873.090521,138.3333,12.57909857,4792.661554,,,,,
22.9,3875.623286,138.3333,12.57919426,4795.198089,,,,,
22.95,3878.159098,138.3333,12.57929007,4797.737676,,,,,
23,3879.427004,134.381,12.28938081,4749.861595,,,,,
23.05,3881.962816,138.3333,12.57943377,4801.547056,,,,,
23.1,3883.23377,130.4286,11.99481049,4705.681232,,,,,
23.15,3885.77263,134.4286,12.29312543,4756.800818,,,,,
23.2,3888.308443,134.4762,12.29673491,4759.925283,,,,,
23.25,3889.579397,134.4762,12.29677988,4761.19795,,,,,
23.3,3892.118257,134.5238,12.30038896,4764.325645,,,,,
23.35,3893.389211,134.5238,12.30043396,4765.598313,,,,,
23.4,3895.928071,130.619,12.00953561,4720.676133,,,,,
23.45,3898.469979,134.619,12.30765068,4771.857287,,,,,
23.5,3899.740933,130.6667,12.01324427,4725.066574,,,,,
23.55,3902.282841,130.7143,12.01690286,4728.183494,,,,,
23.6,3903.553795,130.7143,12.01694494,4729.455996,,,,,
23.65,3906.09875,134.7143,12.31496313,4780.669653,,,,,
23.7,3907.369704,130.7619,12.02064523,4733.848651,,,,,
23.75,3909.911612,130.8095,12.0243028,4736.965931,,,,,
23.8,3911.185614,126.9048,11.72892808,4691.865279,,,,,
23.85,3912.459616,126.9048,11.72896739,4693.140677,,,,,
23.9,3915.004572,130.9048,12.03162411,4743.211382,,,,,
23.95,3917.549528,130.9524,12.03528015,4746.332247,,,,,
24,3918.823529,127.0476,11.74004975,4701.187268,,,,,
24.05,3921.371533,131.0476,12.04254836,4751.305048,,,,,
24.1,3921.371533,123.1429,11.44022793,4658.4804,,,,,
24.15,3923.919537,127.1429,11.7474692,4707.40807,,,,,
24.2,3925.193539,123.1905,11.44402155,4662.850813,,,,,
24.25,3926.46754,119.2381,11.13582675,4619.502141,,,,,
24.3,3929.015544,123.2381,11.44781467,4667.221412,,,,,
24.35,3931.566596,123.2381,11.44788804,4669.77498,,,,,
24.4,3932.840597,123.2857,11.4516074,4671.595248,,,,,
24.45,3934.117647,119.3333,11.14351016,4628.219455,,,,,
24.5,3935.394697,115.381,10.83068317,4586.0717,,,,,
24.55,3937.945748,119.381,11.14735906,4632.582558,,,,,
24.6,3939.21975,115.4286,10.834573,4590.415363,,,,,
24.65,3940.4968,115.4762,10.83839981,4592.209224,,,,,
24.7,3941.773849,111.5238,10.52094702,4551.275317,,,,,
24.75,3944.327949,115.5714,10.84608298,4597.075546,,,,,
24.8,3945.604998,111.619,10.52873578,4556.111066,,,,,
24.85,3946.882048,111.619,10.52876458,4557.388995,,,,,
24.9,3948.159098,111.6667,10.53265178,4559.16924,,,,,
24.95,3950.713197,111.7143,10.53655913,4562.22655,,,,,
25,3950.713197,103.7619,9.884003205,4481.017811,,,,,
25.05,3953.270344,107.7619,10.21464452,4523.775281,,,,,
25.1,3954.547394,103.8095,9.888037087,4485.324604,,,,,
25.15,3955.827492,107.8095,10.21860277,4526.820289,,,,,
25.2,3957.104541,103.8571,9.892046462,4488.353868,,,,,
25.25,3958.384639,103.8571,9.89207052,4489.634642,,,,,
25.3,3959.664736,103.8571,9.892094577,4490.915416,,,,,
25.35,3960.941786,99.90476,9.560916442,4453.749123,,,,,
25.4,3962.221884,95.95238,9.22516413,4417.903405,,,,,
25.45,3963.501981,95.95238,9.225183741,4419.184006,,,,,
25.5,3966.062176,99.95238,9.56502145,4459.327248,,,,,
25.55,3967.339226,99.95238,9.565043199,4460.604883,,,,,
25.6,3967.339226,92,8.884954439,4387.232099,,,,,
25.65,3968.622371,92,8.884972043,4388.515676,,,,,
25.7,3969.902469,92,8.884989605,4389.796205,,,,,
25.75,3971.182566,92,8.885007166,4391.076733,,,,,
25.8,3972.462664,88,8.536113977,4357.513483,,,,,
25.85,3972.462664,84,8.182745406,4324.074294,,,,,
25.9,3973.742761,84,8.18275919,4325.354697,,,,,
25.95,3975.025907,84,8.182773006,4326.638148,,,,,
26,3975.025907,76,7.463047448,4264.043518,,,,,
26.05,3976.306004,80,7.825050353,4295.90144,,,,,
26.1,3977.586102,76,7.463068455,4266.60413,,,,,
26.15,3977.586102,72,7.096936573,4237.482762,,,,,
26.2,3978.869247,72,7.096945646,4238.766077,,,,,
26.25,3980.149345,72,7.096954697,4240.046344,,,,,
26.3,3980.149345,68,6.726811827,4212.397498,,,,,
26.35,3981.43249,68,6.726819569,4213.68078,,,,,
26.4,3981.43249,64,6.352808671,4187.520259,,,,,
26.45,3981.43249,60,5.975084005,4162.863263,,,,,
26.5,3982.712588,60,5.975089438,4164.143444,,,,,
26.55,3982.712588,52,5.209166413,4119.397426,,,,,
26.6,3982.712588,48,4.821332109,4099.335399,,,,,
26.65,3983.995733,52,5.209170034,4120.68062,,,,,
26.7,3983.995733,48,4.821334985,4100.61858,,,,,
26.75,3983.995733,44,4.430511752,4082.113924,,,,,
26.8,3983.995733,40,4.036908616,4065.178193,,,,,
26.85,3983.995733,36,3.640743759,4049.822072,,,,,
26.9,3983.995733,36,3.640743759,4049.822072,,,,,
26.95,3983.995733,32,3.242244678,4036.055355,,,,,
27,3983.995733,28,2.841647519,4023.886912,,,,,
27.05,3983.995733,28,2.841647519,4023.886912,,,,,
27.1,3983.995733,24,2.439196339,4013.324648,,,,,
27.15,3983.995733,20,2.035142284,4004.375479,,,,,
27.2,3982.712588,16,1.629742604,3995.762158,,,,,
27.25,3982.712588,12,1.223260222,3990.055835,,,,,
27.3,3982.712588,8,0.815961847,3985.977164,,,,,
27.35,3982.712588,8,0.815961847,3985.977164,,,,,
27.4,3981.43249,0,0,3981.43249,,,,,
27.45,3981.43249,0,0,3981.43249,,,,,
27.5,3980.149345,-4,-0.408117649,3980.965626,,,,,
27.55,3980.149345,-8,-0.815961818,3983.413921,,,,,
27.6,3981.43249,-4,-0.408117651,3982.248771,,,,,
27.65,3980.149345,-8,-0.815961818,3983.413921,,,,,
27.7,3980.149345,-12,-1.223260128,3987.492592,,,,,
27.75,3978.869247,-16,-1.629742269,3991.918816,,,,,
27.8,3977.586102,-20,-2.035141195,3997.965842,,,,,
27.85,3976.306004,-24,-2.439194091,4005.634905,,,,,
27.9,3976.306004,-24,-2.439194091,4005.634905,,,,,
27.95,3973.742761,-32,-3.242237653,4025.802327,,,,,
28,3973.742761,-32,-3.242237653,4025.802327,,,,,
28.05,3972.462664,-36,-3.640732584,4038.288901,,,,,
28.1,3971.182566,-40,-4.03689171,4052.364855,,,,,
28.15,3969.902469,-44,-4.430487203,4068.020386,,,,,
28.2,3968.622371,-48,-4.821300526,4085.244797,,,,,
